cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R04-0000036,4,Highland,+1-744-544-8801,,2026-06-01 23:31:35,3985,DATA,208706308,4G,0.0,2.09
R04-0000037,4,Highland,+1-302-757-8111,+1-272-304-2690,2026-06-01 01:51:12,0,SMS,,4G,0.0,0.05
R04-0000038,4,Highland,+1-912-510-7299,+1-521-354-5090,2026-06-01 19:41:10,883,VOICE,,4G,0.1,1.47
R04-0000039,4,Highland,+1-866-772-0506,,2026-06-01 17:05:52,3262,DATA,432182216,4G,0.0,4.32
R04-0000040,4,Highland,+1-912-689-5266,+1-654-697-6464,2026-06-01 12:31:52,629,VOICE,,5G,0.08,0.84
R04-0000041,4,Highland,+1-890-930-0672,+1-240-756-7964,2026-06-01 22:12:04,1380,VOICE,,3G,0.12,2.76
R04-0000042,4,Highland,+1-649-642-6032,+1-336-934-4638,2026-06-01 03:36:34,0,SMS,,4G,0.0,0.05
R04-0000043,4,Highland,+1-861-958-4414,,2026-06-01 05:02:20,6605,DATA,429606806,5G,0.0,4.3
R04-0000044,4,Highland,+1-514-880-5166,,2026-06-01 16:45:04,3313,DATA,49708249,3G,0.0,0.5
R04-0000045,4,Highland,+1-348-412-8064,,2026-06-01 14:56:59,6500,DATA,394655365,4G,0.0,3.95
R04-0000046,4,Highland,+1-327-761-4148,,2026-06-01 21:30:55,435,DATA,85981471,5G,0.0,0.86
R04-0000047,4,Highland,+1-739-676-8389,,2026-06-01 05:07:37,2117,DATA,421135781,4G,0.0,4.21
R04-0000048,4,Highland,+1-331-953-5938,+1-680-873-8889,2026-06-01 20:52:02,0,SMS,,3G,0.0,0.05
R04-0000049,4,Highland,+1-765-789-4509,+1-467-998-0831,2026-06-01 06:50:41,0,SMS,,4G,0.0,0.05
R04-0000050,4,Highland,+1-554-328-0379,+1-371-657-7375,2026-06-01 01:14:35,0,SMS,,4G,0.0,0.05
R04-0000051,4,Highland,+1-724-749-1958,+1-618-674-1988,2026-06-01 00:08:11,0,SMS,,4G,0.0,0.05
R04-0000052,4,Highland,+1-976-760-9657,+1-941-724-8258,2026-06-01 03:17:49,0,SMS,,4G,0.0,0.05
R04-0000053,4,Highland,+1-465-411-9049,+1-776-243-8341,2026-06-01 17:59:15,839,VOICE,,4G,0.1,1.4
R04-0000054,4,Highland,+1-869-741-2793,+1-725-229-9071,2026-06-01 09:26:38,1741,VOICE,,5G,0.08,2.32
R04-0000055,4,Highland,+1-959-540-4551,+1-710-318-4797,2026-06-01 10:53:34,445,VOICE,,5G,0.08,0.59
R04-0000056,4,Highland,+1-584-848-5961,+1-632-391-8178,2026-06-01 16:32:37,1948,VOICE,,4G,0.1,3.25
R04-0000057,4,Highland,+1-251-226-4015,+1-746-787-5305,2026-06-01 05:06:42,841,VOICE,,4G,0.1,1.4
R04-0000058,4,Highland,+1-846-741-0214,+1-261-371-8285,2026-06-01 23:31:11,2484,VOICE,,4G,0.1,4.14
R04-0000059,4,Highland,+1-921-705-5325,+1-551-315-9094,2026-06-01 09:51:26,846,VOICE,,4G,0.1,1.41
R04-0000060,4,Highland,+1-667-528-2535,+1-308-624-0234,2026-06-01 10:04:37,0,SMS,,3G,0.0,0.05
R04-0000061,4,Highland,+1-331-910-0204,+1-883-856-5113,2026-06-01 22:14:19,3273,VOICE,,5G,0.08,4.36
R04-0000062,4,Highland,+1-744-369-5115,,2026-06-01 09:49:14,879,DATA,313316204,5G,0.0,3.13
R04-0000063,4,Highland,+1-252-750-6511,,2026-06-01 04:59:23,965,DATA,217218361,4G,0.0,2.17
R04-0000064,4,Highland,+1-533-960-4401,+1-827-224-1335,2026-06-01 09:12:49,2196,VOICE,,4G,0.1,3.66
R04-0000065,4,Highland,+1-269-755-2310,+1-244-612-6772,2026-06-01 22:29:57,0,SMS,,4G,0.0,0.05
R04-0000066,4,Highland,+1-609-427-7551,+1-203-245-1307,2026-06-01 23:03:43,0,SMS,,3G,0.0,0.05
R04-0000067,4,Highland,+1-799-450-8354,+1-933-239-7951,2026-06-01 05:03:50,2007,VOICE,,4G,0.1,3.35
R04-0000068,4,Highland,+1-547-254-7131,+1-896-418-2129,2026-06-01 00:45:24,2015,VOICE,,4G,0.1,3.36
R04-0000069,4,Highland,+1-312-761-4205,+1-244-668-9152,2026-06-01 17:24:10,0,SMS,,5G,0.0,0.05
R04-0000070,4,Highland,+1-451-210-1571,+1-636-310-6645,2026-06-01 09:22:49,3146,VOICE,,4G,0.1,5.24
R04-0000071,4,Highland,+1-521-446-4991,+1-631-965-8885,2026-06-01 06:14:03,103,VOICE,,4G,0.1,0.17
R04-0000072,4,Highland,+1-960-528-6453,+1-222-620-9692,2026-06-01 09:00:26,221,VOICE,,5G,0.08,0.29
R04-0000073,4,Highland,+1-770-584-0014,+1-789-851-5128,2026-06-01 18:12:53,0,SMS,,3G,0.0,0.05
R04-0000074,4,Highland,+1-403-405-9810,+1-474-817-6964,2026-06-01 03:29:35,1117,VOICE,,4G,0.1,1.86
R04-0000075,4,Highland,+1-704-942-2444,+1-275-932-7899,2026-06-01 16:44:09,0,SMS,,3G,0.0,0.05
R04-0000076,4,Highland,+1-622-269-9616,+1-427-777-4271,2026-06-01 11:53:09,0,SMS,,4G,0.0,0.05
R04-0000077,4,Highland,+1-521-607-5248,+1-307-943-1954,2026-06-01 00:05:42,2302,VOICE,,4G,0.1,3.84
R04-0000078,4,Highland,+1-686-890-3239,+1-508-203-8346,2026-06-01 18:58:10,0,VOICE,,4G,0.1,0.0
R04-0000079,4,Highland,+1-229-773-1969,+1-254-334-7769,2026-06-01 23:35:52,0,SMS,,5G,0.0,0.05
R04-0000080,4,Highland,+1-900-969-5629,+1-556-960-4415,2026-06-01 23:27:16,1756,VOICE,,3G,0.12,3.51
R04-0000081,4,Highland,+1-274-803-6487,+1-427-373-4253,2026-06-01 01:35:16,1257,VOICE,,5G,0.08,1.68
R04-0000082,4,Highland,+1-522-284-8291,+1-452-267-3194,2026-06-01 22:32:33,1951,VOICE,,4G,0.1,3.25
R04-0000083,4,Highland,+1-729-441-7059,,2026-06-01 12:37:37,5266,DATA,238802122,3G,0.0,2.39
R04-0000084,4,Highland,+1-244-891-9711,+1-320-686-3426,2026-06-01 15:51:48,1229,VOICE,,5G,0.08,1.64
R04-0000085,4,Highland,+1-798-780-6592,+1-312-230-7063,2026-06-01 19:23:51,2397,VOICE,,4G,0.1,4.0
R04-0000086,4,Highland,+1-675-949-2850,,2026-06-01 00:41:53,1080,DATA,69719099,5G,0.0,0.7
R04-0000087,4,Highland,+1-895-500-6036,+1-362-660-9481,2026-06-01 12:36:14,0,SMS,,4G,0.0,0.05
R04-0000088,4,Highland,+1-628-438-9589,+1-243-337-5300,2026-06-01 01:14:28,0,SMS,,5G,0.0,0.05
R04-0000089,4,Highland,+1-411-209-8894,,2026-06-01 03:44:19,4222,DATA,188771640,5G,0.0,1.89
R04-0000090,4,Highland,+1-778-609-9258,+1-457-948-1155,2026-06-01 09:19:50,1411,VOICE,,3G,0.12,2.82
R04-0000091,4,Highland,+1-328-291-0857,,2026-06-01 07:40:42,1900,DATA,433940162,5G,0.0,4.34
R04-0000092,4,Highland,+1-533-673-8690,+1-793-505-4303,2026-06-01 19:43:04,0,SMS,,5G,0.0,0.05
R04-0000093,4,Highland,+1-712-788-6395,+1-487-806-8462,2026-06-01 23:15:55,1308,VOICE,,3G,0.12,2.62
R04-0000094,4,Highland,+1-746-907-9364,,2026-06-01 03:42:53,3090,DATA,13975079,4G,0.0,0.14
R04-0000095,4,Highland,+1-380-425-5214,+1-660-855-9003,2026-06-01 01:02:59,0,SMS,,4G,0.0,0.05
R04-0000096,4,Highland,+1-401-738-4783,+1-760-293-1309,2026-06-01 16:00:58,2092,VOICE,,5G,0.08,2.79
R04-0000097,4,Highland,+1-531-781-0256,+1-202-244-0501,2026-06-01 07:00:11,320,VOICE,,3G,0.12,0.64
R04-0000098,4,Highland,+1-869-533-2711,+1-942-416-1901,2026-06-01 00:38:02,1354,VOICE,,5G,0.08,1.81
R04-0000099,4,Highland,+1-883-849-7501,+1-203-726-7341,2026-06-01 04:28:26,0,SMS,,5G,0.0,0.05
R04-0000100,4,Highland,+1-633-634-4860,,2026-06-01 11:58:21,5873,DATA,39871494,3G,0.0,0.4
R04-0000101,4,Highland,+1-734-622-2441,,2026-06-01 17:53:22,1982,DATA,325936721,4G,0.0,3.26
R04-0000102,4,Highland,+1-752-521-8883,+1-656-392-4802,2026-06-01 02:12:52,0,SMS,,4G,0.0,0.05
R04-0000103,4,Highland,+1-989-240-2887,+1-570-423-7647,2026-06-01 07:30:50,0,SMS,,5G,0.0,0.05
R04-0000104,4,Highland,+1-299-342-1131,+1-456-495-0913,2026-06-01 10:31:23,1229,VOICE,,4G,0.1,2.05
R04-0000105,4,Highland,+1-802-839-1699,+1-533-876-3024,2026-06-01 14:10:22,1377,VOICE,,5G,0.08,1.84
R04-0000106,4,Highland,+1-667-672-6391,+1-281-585-6800,2026-06-01 09:30:02,0,SMS,,5G,0.0,0.05
R04-0000107,4,Highland,+1-949-881-9541,+1-306-728-3907,2026-06-01 00:36:23,0,SMS,,5G,0.0,0.05
R04-0000108,4,Highland,+1-886-342-1979,+1-843-799-9577,2026-06-01 10:37:12,2398,VOICE,,5G,0.08,3.2
R04-0000109,4,Highland,+1-720-573-3266,,2026-06-01 10:46:59,5309,DATA,215409291,3G,0.0,2.15
R04-0000110,4,Highland,+1-501-556-3427,+1-418-619-3454,2026-06-01 22:23:35,304,VOICE,,3G,0.12,0.61
R04-0000111,4,Highland,+1-911-679-9485,+1-367-495-2697,2026-06-01 03:02:09,0,SMS,,4G,0.0,0.05
R04-0000112,4,Highland,+1-435-396-9740,+1-640-454-4557,2026-06-01 15:42:17,1200,VOICE,,4G,0.1,2.0
R04-0000113,4,Highland,+1-925-364-8815,+1-957-522-4300,2026-06-01 19:15:49,3253,VOICE,,5G,0.08,4.34
R04-0000114,4,Highland,+1-768-225-7343,+1-636-902-4422,2026-06-01 21:54:32,313,VOICE,,5G,0.08,0.42
R04-0000115,4,Highland,+1-760-694-7516,+1-272-965-7259,2026-06-01 19:22:20,0,SMS,,3G,0.0,0.05
R04-0000116,4,Highland,+1-452-794-1595,+1-906-265-4748,2026-06-01 18:31:28,1768,VOICE,,5G,0.08,2.36
R04-0000117,4,Highland,+1-608-535-0038,,2026-06-01 02:56:08,2688,DATA,22473440,3G,0.0,0.22
R04-0000118,4,Highland,+1-555-649-9963,+1-557-629-2156,2026-06-01 23:11:56,788,VOICE,,4G,0.1,1.31
R04-0000119,4,Highland,+1-565-531-4348,+1-417-642-0344,2026-06-01 12:26:45,3192,VOICE,,5G,0.08,4.26
R04-0000120,4,Highland,+1-622-974-4438,+1-303-228-1336,2026-06-01 01:25:20,0,SMS,,4G,0.0,0.05
R04-0000121,4,Highland,+1-808-674-9024,,2026-06-01 01:44:49,1254,DATA,399465244,5G,0.0,3.99
R04-0000122,4,Highland,+1-513-469-7897,+1-850-219-3655,2026-06-01 01:03:13,434,VOICE,,5G,0.08,0.58
R04-0000123,4,Highland,+1-630-876-9918,,2026-06-01 17:38:02,6122,DATA,230039569,3G,0.0,2.3
R04-0000124,4,Highland,+1-740-541-4237,,2026-06-01 10:08:09,2540,DATA,260930425,5G,0.0,2.61
R04-0000125,4,Highland,+1-664-947-3299,+1-847-429-7266,2026-06-01 05:01:50,1937,VOICE,,5G,0.08,2.58
R04-0000126,4,Highland,+1-837-566-7375,+1-778-440-0980,2026-06-01 20:42:57,0,SMS,,4G,0.0,0.05
R04-0000127,4,Highland,+1-527-865-1614,+1-769-925-4782,2026-06-01 11:30:44,2867,VOICE,,4G,0.1,4.78
R04-0000128,4,Highland,+1-768-415-0390,,2026-06-01 16:44:20,7143,DATA,474501140,4G,0.0,4.75
R04-0000129,4,Highland,+1-530-458-3894,,2026-06-01 17:06:31,2182,DATA,338544341,5G,0.0,3.39
R04-0000130,4,Highland,+1-229-599-6088,,2026-06-01 21:22:51,4506,DATA,472686345,3G,0.0,4.73
R04-0000131,4,Highland,+1-879-460-1148,+1-910-690-4894,2026-06-01 20:07:48,0,SMS,,4G,0.0,0.05
R04-0000132,4,Highland,+1-703-855-0814,,2026-06-01 04:18:11,4884,DATA,158806960,4G,0.0,1.59
R04-0000133,4,Highland,+1-257-686-2986,+1-394-892-9298,2026-06-01 16:01:18,2661,VOICE,,3G,0.12,5.32
R04-0000134,4,Highland,+1-588-427-3097,+1-451-637-6217,2026-06-01 03:53:13,2552,VOICE,,4G,0.1,4.25
R04-0000135,4,Highland,+1-227-932-9121,+1-221-566-2284,2026-06-01 04:26:17,322,VOICE,,4G,0.1,0.54
R04-0000136,4,Highland,+1-409-949-8521,+1-746-862-2477,2026-06-01 15:14:50,0,SMS,,4G,0.0,0.05
R04-0000137,4,Highland,+1-952-839-9548,+1-770-479-9787,2026-06-01 09:59:59,2387,VOICE,,4G,0.1,3.98
R04-0000138,4,Highland,+1-405-642-1435,+1-250-788-3396,2026-06-01 20:14:19,3539,VOICE,,5G,0.08,4.72
R04-0000139,4,Highland,+1-653-612-3378,+1-940-481-5830,2026-06-01 12:16:45,2387,VOICE,,4G,0.1,3.98
R04-0000140,4,Highland,+1-616-395-4364,,2026-06-01 20:30:11,5971,DATA,184206893,5G,0.0,1.84
R04-0000141,4,Highland,+1-836-264-1230,,2026-06-01 10:07:07,4650,DATA,424596543,4G,0.0,4.25
R04-0000142,4,Highland,+1-619-844-2730,+1-582-815-7976,2026-06-01 14:40:53,458,VOICE,,4G,0.1,0.76
R04-0000143,4,Highland,+1-692-430-7293,+1-303-861-0745,2026-06-01 00:47:33,619,VOICE,,4G,0.1,1.03
R04-0000144,4,Highland,+1-724-886-9532,+1-807-985-1335,2026-06-01 11:34:25,3559,VOICE,,5G,0.08,4.75
R04-0000145,4,Highland,+1-672-480-8781,+1-432-452-2239,2026-06-01 11:58:03,449,VOICE,,4G,0.1,0.75
R04-0000146,4,Highland,+1-310-788-1358,+1-292-541-9289,2026-06-01 19:05:01,0,SMS,,4G,0.0,0.05
R04-0000147,4,Highland,+1-779-236-2283,,2026-06-01 05:01:53,3802,DATA,178682306,5G,0.0,1.79
R04-0000148,4,Highland,+1-315-820-1486,+1-870-448-7874,2026-06-01 21:28:43,0,SMS,,4G,0.0,0.05
R04-0000149,4,Highland,+1-282-971-8861,+1-743-380-5705,2026-06-01 00:30:28,0,SMS,,4G,0.0,0.05
R04-0000150,4,Highland,+1-515-287-9127,+1-940-526-6519,2026-06-01 23:08:29,0,SMS,,5G,0.0,0.05
R04-0000151,4,Highland,+1-484-741-3178,+1-450-918-8498,2026-06-01 00:47:49,0,SMS,,5G,0.0,0.05
R04-0000152,4,Highland,+1-489-775-5752,+1-692-462-6964,2026-06-01 04:56:01,0,SMS,,5G,0.0,0.05
R04-0000153,4,Highland,+1-814-743-3628,+1-755-276-5494,2026-06-01 18:22:21,0,SMS,,5G,0.0,0.05
R04-0000154,4,Highland,+1-293-619-3687,+1-822-700-5676,2026-06-01 21:44:37,0,SMS,,4G,0.0,0.05
R04-0000155,4,Highland,+1-317-802-8630,,2026-06-01 13:51:32,507,DATA,370654525,4G,0.0,3.71
R04-0000156,4,Highland,+1-633-852-9850,+1-673-835-5004,2026-06-01 17:53:56,0,SMS,,5G,0.0,0.05
R04-0000157,4,Highland,+1-947-599-7883,+1-714-577-0450,2026-06-01 00:34:16,0,SMS,,5G,0.0,0.05
R04-0000158,4,Highland,+1-763-835-1660,+1-392-290-7482,2026-06-01 01:11:47,306,VOICE,,4G,0.1,0.51
R04-0000159,4,Highland,+1-938-599-1690,+1-432-885-5532,2026-06-01 07:25:05,0,SMS,,4G,0.0,0.05
R04-0000160,4,Highland,+1-218-359-9263,+1-382-584-1414,2026-06-01 07:58:37,3078,VOICE,,5G,0.08,4.1
R04-0000161,4,Highland,+1-986-299-3179,+1-327-516-3426,2026-06-01 17:29:29,2590,VOICE,,4G,0.1,4.32
R04-0000162,4,Highland,+1-901-250-4174,+1-325-638-4578,2026-06-01 12:38:03,1813,VOICE,,4G,0.1,3.02
R04-0000163,4,Highland,+1-774-587-9921,+1-247-845-1291,2026-06-01 11:31:07,0,SMS,,4G,0.0,0.05
R04-0000164,4,Highland,+1-607-489-7241,+1-528-827-8902,2026-06-01 07:56:08,0,SMS,,4G,0.0,0.05
R04-0000165,4,Highland,+1-543-986-2764,+1-438-878-6359,2026-06-01 18:52:15,2687,VOICE,,5G,0.08,3.58
R04-0000166,4,Highland,+1-888-342-2684,+1-383-481-4187,2026-06-01 06:12:36,3370,VOICE,,4G,0.1,5.62
R04-0000167,4,Highland,+1-891-742-0480,+1-445-632-5626,2026-06-01 14:40:41,0,SMS,,4G,0.0,0.05
R04-0000168,4,Highland,+1-875-857-5293,,2026-06-01 16:38:36,5361,DATA,314971453,3G,0.0,3.15
R04-0000169,4,Highland,+1-587-729-1687,+1-936-364-3099,2026-06-01 08:03:31,0,SMS,,5G,0.0,0.05
R04-0000170,4,Highland,+1-263-976-3489,+1-329-574-1812,2026-06-01 19:06:46,0,SMS,,4G,0.0,0.05
R04-0000171,4,Highland,+1-814-544-3535,+1-583-754-4092,2026-06-01 13:55:46,0,SMS,,5G,0.0,0.05
R04-0000172,4,Highland,+1-309-922-5240,+1-941-251-1543,2026-06-01 18:24:29,2099,VOICE,,4G,0.1,3.5
R04-0000173,4,Highland,+1-322-931-6634,+1-321-409-8351,2026-06-01 22:26:29,0,SMS,,5G,0.0,0.05
R04-0000174,4,Highland,+1-405-302-0325,+1-218-236-8757,2026-06-01 14:41:56,2071,VOICE,,4G,0.1,3.45
R04-0000175,4,Highland,+1-660-332-6365,+1-415-649-2233,2026-06-01 15:04:32,0,SMS,,4G,0.0,0.05
R04-0000176,4,Highland,+1-317-825-4847,,2026-06-01 05:18:26,3821,DATA,135171778,3G,0.0,1.35
R04-0000177,4,Highland,+1-828-738-4205,+1-827-867-9116,2026-06-01 17:35:36,3173,VOICE,,5G,0.08,4.23
R04-0000178,4,Highland,+1-634-424-6868,+1-405-752-8517,2026-06-01 00:31:20,1071,VOICE,,4G,0.1,1.79
R04-0000179,4,Highland,+1-946-901-9944,+1-650-422-8283,2026-06-01 21:52:34,0,VOICE,,4G,0.1,0.0
R04-0000180,4,Highland,+1-396-243-5006,,2026-06-01 09:06:00,598,DATA,14681898,4G,0.0,0.15
R04-0000181,4,Highland,+1-580-844-3682,+1-904-324-8702,2026-06-01 03:53:11,674,VOICE,,3G,0.12,1.35
R04-0000182,4,Highland,+1-780-394-4963,,2026-06-01 21:14:52,3851,DATA,443833458,4G,0.0,4.44
R04-0000183,4,Highland,+1-683-278-9136,,2026-06-01 19:58:41,5995,DATA,291471734,5G,0.0,2.91
R04-0000184,4,Highland,+1-961-367-0415,,2026-06-01 06:44:51,6304,DATA,301962046,5G,0.0,3.02
R04-0000185,4,Highland,+1-445-861-4036,+1-308-471-6311,2026-06-01 10:59:17,697,VOICE,,5G,0.08,0.93
R04-0000186,4,Highland,+1-388-642-9214,,2026-06-01 11:10:50,6145,DATA,356035114,5G,0.0,3.56
R04-0000187,4,Highland,+1-318-653-6278,+1-923-495-0757,2026-06-01 19:45:55,0,SMS,,3G,0.0,0.05
R04-0000188,4,Highland,+1-981-766-7849,+1-937-701-8143,2026-06-01 11:42:40,3102,VOICE,,4G,0.1,5.17
R04-0000189,4,Highland,+1-470-980-3460,+1-849-693-6095,2026-06-01 04:54:13,0,SMS,,4G,0.0,0.05
R04-0000190,4,Highland,+1-271-480-8142,+1-365-238-5733,2026-06-01 22:18:15,738,VOICE,,3G,0.12,1.48
R04-0000191,4,Highland,+1-908-269-9256,+1-609-469-0628,2026-06-01 09:23:44,0,SMS,,4G,0.0,0.05
R04-0000192,4,Highland,+1-461-949-4375,+1-803-684-9441,2026-06-01 10:42:40,0,SMS,,3G,0.0,0.05
R04-0000193,4,Highland,+1-989-884-8474,+1-820-231-5640,2026-06-01 22:15:45,0,SMS,,5G,0.0,0.05
R04-0000194,4,Highland,+1-602-674-9675,+1-788-481-9458,2026-06-01 18:02:55,2530,VOICE,,5G,0.08,3.37
R04-0000195,4,Highland,+1-265-919-0159,,2026-06-01 04:41:29,1208,DATA,336175644,3G,0.0,3.36
R04-0000196,4,Highland,+1-503-331-4575,+1-508-239-7972,2026-06-01 18:01:35,0,SMS,,4G,0.0,0.05
R04-0000197,4,Highland,+1-573-978-7888,+1-617-450-3579,2026-06-01 02:28:03,84,VOICE,,5G,0.08,0.11
R04-0000198,4,Highland,+1-462-548-6261,,2026-06-01 14:02:12,1725,DATA,400394301,4G,0.0,4.0
R04-0000199,4,Highland,+1-655-274-5750,,2026-06-01 15:06:36,6807,DATA,75261567,5G,0.0,0.75
R04-0000200,4,Highland,+1-259-581-2723,+1-956-319-9157,2026-06-01 09:25:55,708,VOICE,,5G,0.08,0.94
R04-0000201,4,Highland,+1-319-582-1199,+1-386-739-6815,2026-06-01 17:18:52,0,SMS,,3G,0.0,0.05
R04-0000202,4,Highland,+1-680-237-1476,+1-525-500-2345,2026-06-01 05:33:15,0,SMS,,5G,0.0,0.05
R04-0000203,4,Highland,+1-274-704-6930,+1-226-492-3804,2026-06-01 15:14:24,0,SMS,,4G,0.0,0.05
R04-0000204,4,Highland,+1-706-715-6822,+1-890-863-0729,2026-06-01 12:38:41,1536,VOICE,,4G,0.1,2.56
R04-0000205,4,Highland,+1-944-598-5458,,2026-06-01 12:35:01,6916,DATA,360582202,3G,0.0,3.61
R04-0000206,4,Highland,+1-418-200-6724,+1-611-264-4167,2026-06-01 11:11:43,2649,VOICE,,4G,0.1,4.42
R04-0000207,4,Highland,+1-701-474-7437,+1-374-324-7957,2026-06-01 16:55:36,3049,VOICE,,4G,0.1,5.08
R04-0000208,4,Highland,+1-921-769-4978,+1-701-327-7120,2026-06-01 22:28:13,3261,VOICE,,5G,0.08,4.35
R04-0000209,4,Highland,+1-724-339-7305,+1-478-569-9537,2026-06-01 17:50:19,950,VOICE,,4G,0.1,1.58
R04-0000210,4,Highland,+1-665-257-8159,,2026-06-01 18:31:49,5825,DATA,247043816,4G,0.0,2.47
R04-0000211,4,Highland,+1-783-416-6771,,2026-06-01 14:29:16,2481,DATA,317187056,3G,0.0,3.17
R04-0000212,4,Highland,+1-526-760-5125,,2026-06-01 18:56:47,2292,DATA,405131835,4G,0.0,4.05
R04-0000213,4,Highland,+1-374-994-6444,,2026-06-01 08:21:16,1066,DATA,178001320,5G,0.0,1.78
R04-0000214,4,Highland,+1-605-363-5076,+1-878-444-2039,2026-06-01 13:52:20,0,SMS,,5G,0.0,0.05
R04-0000215,4,Highland,+1-839-678-0849,+1-839-249-8454,2026-06-01 10:54:31,1623,VOICE,,4G,0.1,2.71
R04-0000216,4,Highland,+1-494-954-5756,+1-530-919-0770,2026-06-01 04:36:23,0,SMS,,4G,0.0,0.05
R04-0000217,4,Highland,+1-243-761-4740,+1-892-667-4997,2026-06-01 00:59:21,2656,VOICE,,5G,0.08,3.54
R04-0000218,4,Highland,+1-906-257-5681,+1-581-824-2932,2026-06-01 03:22:22,0,SMS,,4G,0.0,0.05
