cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R06-0000089,6,Eastport,+1-685-467-8938,+1-859-708-7760,2026-06-01 08:55:46,2100,VOICE,,5G,0.08,2.8
R06-0000090,6,Eastport,+1-359-370-7696,+1-773-835-7382,2026-06-01 14:30:30,1032,VOICE,,5G,0.08,1.38
R06-0000091,6,Eastport,+1-965-258-3533,+1-591-289-9319,2026-06-01 18:21:15,0,SMS,,4G,0.0,0.05
R06-0000092,6,Eastport,+1-258-707-1121,+1-268-281-4390,2026-06-01 22:25:20,1801,VOICE,,5G,0.08,2.4
R06-0000093,6,Eastport,+1-261-544-0106,+1-839-259-5625,2026-06-01 12:54:29,561,VOICE,,4G,0.1,0.94
R06-0000094,6,Eastport,+1-345-429-8388,+1-645-619-2174,2026-06-01 01:09:59,0,SMS,,4G,0.0,0.05
R06-0000095,6,Eastport,+1-781-768-6771,+1-365-880-6003,2026-06-01 02:11:30,618,VOICE,,3G,0.12,1.24
R06-0000096,6,Eastport,+1-969-777-1653,+1-226-639-7252,2026-06-01 19:05:51,0,SMS,,5G,0.0,0.05
R06-0000097,6,Eastport,+1-404-646-4652,+1-456-221-8953,2026-06-01 12:32:53,0,SMS,,4G,0.0,0.05
R06-0000098,6,Eastport,+1-671-464-0691,+1-945-830-5427,2026-06-01 08:09:55,1748,VOICE,,3G,0.12,3.5
R06-0000099,6,Eastport,+1-445-317-4988,+1-223-900-1388,2026-06-01 16:44:53,659,VOICE,,4G,0.1,1.1
R06-0000100,6,Eastport,+1-812-550-2625,,2026-06-01 18:16:10,6352,DATA,391757404,5G,0.0,3.92
R06-0000101,6,Eastport,+1-497-215-8195,+1-654-619-9018,2026-06-01 07:08:55,1939,VOICE,,5G,0.08,2.59
R06-0000102,6,Eastport,+1-653-605-3097,,2026-06-01 01:20:20,3560,DATA,224655475,4G,0.0,2.25
R06-0000103,6,Eastport,+1-286-255-5926,+1-532-389-8214,2026-06-01 12:24:53,1787,VOICE,,5G,0.08,2.38
R06-0000104,6,Eastport,+1-445-306-4822,+1-550-822-1886,2026-06-01 19:24:15,0,SMS,,5G,0.0,0.05
R06-0000105,6,Eastport,+1-959-882-6785,+1-538-356-1375,2026-06-01 11:56:15,0,SMS,,3G,0.0,0.05
R06-0000106,6,Eastport,+1-916-273-9087,+1-583-630-6682,2026-06-01 05:02:34,0,SMS,,3G,0.0,0.05
R06-0000107,6,Eastport,+1-332-473-5794,+1-491-418-7881,2026-06-01 12:16:07,0,SMS,,5G,0.0,0.05
R06-0000108,6,Eastport,+1-318-637-1509,,2026-06-01 21:05:10,3676,DATA,421159103,4G,0.0,4.21
R06-0000109,6,Eastport,+1-779-404-9737,,2026-06-01 23:45:47,6262,DATA,89390437,4G,0.0,0.89
R06-0000110,6,Eastport,+1-619-607-2303,+1-729-947-1789,2026-06-01 19:01:52,0,SMS,,5G,0.0,0.05
R06-0000111,6,Eastport,+1-231-797-5243,+1-475-915-7519,2026-06-01 01:27:28,0,SMS,,4G,0.0,0.05
R06-0000112,6,Eastport,+1-711-404-3428,+1-858-353-2366,2026-06-01 14:43:12,0,SMS,,3G,0.0,0.05
R06-0000113,6,Eastport,+1-529-786-6189,+1-474-497-8802,2026-06-01 03:39:07,0,VOICE,,5G,0.08,0.0
R06-0000114,6,Eastport,+1-595-595-8465,,2026-06-01 16:23:39,6238,DATA,290498682,5G,0.0,2.9
R06-0000115,6,Eastport,+1-279-316-2078,+1-426-237-7003,2026-06-01 06:02:12,0,SMS,,4G,0.0,0.05
R06-0000116,6,Eastport,+1-341-311-7053,,2026-06-01 16:51:31,3945,DATA,403146035,3G,0.0,4.03
R06-0000117,6,Eastport,+1-444-869-3791,,2026-06-01 07:16:44,5618,DATA,381697696,4G,0.0,3.82
R06-0000118,6,Eastport,+1-322-417-8466,+1-776-918-0266,2026-06-01 06:11:34,24,VOICE,,4G,0.1,0.04
R06-0000119,6,Eastport,+1-334-925-7970,+1-875-795-9221,2026-06-01 13:17:59,0,SMS,,4G,0.0,0.05
R06-0000120,6,Eastport,+1-657-660-1612,+1-611-654-2451,2026-06-01 21:04:26,0,SMS,,3G,0.0,0.05
R06-0000121,6,Eastport,+1-402-682-7756,+1-565-603-6469,2026-06-01 12:23:45,2870,VOICE,,4G,0.1,4.78
R06-0000122,6,Eastport,+1-752-909-2762,+1-963-719-8996,2026-06-01 00:02:17,2371,VOICE,,4G,0.1,3.95
R06-0000123,6,Eastport,+1-700-807-4428,+1-264-893-9855,2026-06-01 13:03:59,2008,VOICE,,3G,0.12,4.02
R06-0000124,6,Eastport,+1-203-787-0478,+1-699-611-8595,2026-06-01 13:29:40,3344,VOICE,,4G,0.1,5.57
R06-0000125,6,Eastport,+1-588-683-1235,+1-853-622-6177,2026-06-01 20:56:25,1371,VOICE,,3G,0.12,2.74
R06-0000126,6,Eastport,+1-740-543-6560,+1-275-322-6924,2026-06-01 11:13:56,373,VOICE,,5G,0.08,0.5
R06-0000127,6,Eastport,+1-633-992-7095,,2026-06-01 21:26:50,4658,DATA,226651425,5G,0.0,2.27
R06-0000128,6,Eastport,+1-264-311-7495,+1-848-901-6016,2026-06-01 06:18:33,0,SMS,,5G,0.0,0.05
R06-0000129,6,Eastport,+1-894-751-3910,,2026-06-01 13:51:22,3736,DATA,447379747,4G,0.0,4.47
R06-0000130,6,Eastport,+1-579-972-5145,+1-918-958-6163,2026-06-01 13:29:05,3396,VOICE,,4G,0.1,5.66
R06-0000131,6,Eastport,+1-571-375-5847,+1-577-468-9757,2026-06-01 05:27:44,1007,VOICE,,3G,0.12,2.01
R06-0000132,6,Eastport,+1-320-308-8819,,2026-06-01 18:50:34,1533,DATA,72296202,4G,0.0,0.72
R06-0000133,6,Eastport,+1-241-941-6319,+1-955-704-3687,2026-06-01 17:22:10,0,SMS,,3G,0.0,0.05
R06-0000134,6,Eastport,+1-954-672-1830,+1-313-862-7357,2026-06-01 10:13:17,1158,VOICE,,3G,0.12,2.32
R06-0000135,6,Eastport,+1-893-841-3721,+1-352-313-4058,2026-06-01 17:44:27,0,SMS,,4G,0.0,0.05
R06-0000136,6,Eastport,+1-852-815-8668,+1-228-349-8556,2026-06-01 12:05:05,0,SMS,,4G,0.0,0.05
R06-0000137,6,Eastport,+1-683-281-4703,+1-880-903-6548,2026-06-01 00:23:03,62,VOICE,,5G,0.08,0.08
R06-0000138,6,Eastport,+1-274-998-8319,+1-499-394-0335,2026-06-01 04:37:19,1844,VOICE,,4G,0.1,3.07
R06-0000139,6,Eastport,+1-256-871-2629,+1-287-355-9205,2026-06-01 18:04:44,1284,VOICE,,4G,0.1,2.14
R06-0000140,6,Eastport,+1-659-458-5091,,2026-06-01 10:56:06,489,DATA,80378268,4G,0.0,0.8
R06-0000141,6,Eastport,+1-395-731-8526,+1-406-478-4588,2026-06-01 20:42:53,0,SMS,,5G,0.0,0.05
R06-0000142,6,Eastport,+1-892-858-7790,,2026-06-01 14:38:02,2535,DATA,189641074,4G,0.0,1.9
R06-0000143,6,Eastport,+1-613-778-6347,,2026-06-01 09:44:20,2538,DATA,114678071,5G,0.0,1.15
R06-0000144,6,Eastport,+1-587-244-4680,,2026-06-01 11:45:46,729,DATA,667640,4G,0.0,0.01
R06-0000145,6,Eastport,+1-824-963-1380,+1-907-726-1157,2026-06-01 13:52:32,0,SMS,,3G,0.0,0.05
R06-0000146,6,Eastport,+1-799-560-8219,+1-307-570-7776,2026-06-01 16:58:31,1906,VOICE,,4G,0.1,3.18
R06-0000147,6,Eastport,+1-651-537-8310,+1-610-920-3163,2026-06-01 12:14:10,0,SMS,,3G,0.0,0.05
R06-0000148,6,Eastport,+1-410-641-5055,+1-613-941-0289,2026-06-01 18:53:00,107,VOICE,,5G,0.08,0.14
R06-0000149,6,Eastport,+1-426-476-3882,+1-893-538-8287,2026-06-01 16:19:33,0,SMS,,5G,0.0,0.05
R06-0000150,6,Eastport,+1-592-870-2661,+1-368-551-7761,2026-06-01 09:22:37,0,SMS,,3G,0.0,0.05
R06-0000151,6,Eastport,+1-417-630-4562,,2026-06-01 19:03:26,1903,DATA,20998044,5G,0.0,0.21
R06-0000152,6,Eastport,+1-414-969-1885,+1-774-240-7924,2026-06-01 01:09:22,2551,VOICE,,4G,0.1,4.25
R06-0000153,6,Eastport,+1-234-830-7740,+1-610-374-3230,2026-06-01 10:34:25,317,VOICE,,4G,0.1,0.53
R06-0000154,6,Eastport,+1-291-836-4159,+1-834-622-3632,2026-06-01 03:56:32,2404,VOICE,,4G,0.1,4.01
R06-0000155,6,Eastport,+1-647-997-5610,,2026-06-01 23:36:08,4225,DATA,419594871,4G,0.0,4.2
R06-0000156,6,Eastport,+1-872-624-5144,,2026-06-01 14:47:49,3483,DATA,349582093,5G,0.0,3.5
R06-0000157,6,Eastport,+1-330-347-4001,+1-218-751-8845,2026-06-01 08:50:36,888,VOICE,,3G,0.12,1.78
R06-0000158,6,Eastport,+1-910-705-9281,+1-752-801-4473,2026-06-01 11:01:32,742,VOICE,,4G,0.1,1.24
R06-0000159,6,Eastport,+1-641-303-2815,+1-491-901-2041,2026-06-01 04:01:06,626,VOICE,,4G,0.1,1.04
R06-0000160,6,Eastport,+1-236-474-0844,+1-249-808-5873,2026-06-01 11:34:49,0,SMS,,4G,0.0,0.05
R06-0000161,6,Eastport,+1-587-378-4837,+1-543-586-0757,2026-06-01 17:11:14,0,SMS,,5G,0.0,0.05
R06-0000162,6,Eastport,+1-958-282-2746,,2026-06-01 03:36:03,5465,DATA,308956607,5G,0.0,3.09
R06-0000163,6,Eastport,+1-624-531-5428,+1-822-942-0263,2026-06-01 10:47:41,1538,VOICE,,3G,0.12,3.08
R06-0000164,6,Eastport,+1-804-936-1070,+1-548-447-2661,2026-06-01 23:55:43,0,SMS,,4G,0.0,0.05
R06-0000165,6,Eastport,+1-467-534-4196,+1-255-427-6107,2026-06-01 23:48:01,3121,VOICE,,4G,0.1,5.2
R06-0000166,6,Eastport,+1-273-576-4438,+1-428-855-4686,2026-06-01 08:22:04,208,VOICE,,4G,0.1,0.35
R06-0000167,6,Eastport,+1-313-765-5265,,2026-06-01 16:55:43,3597,DATA,174257927,3G,0.0,1.74
R06-0000168,6,Eastport,+1-732-876-5696,+1-532-576-6797,2026-06-01 03:04:39,0,VOICE,,4G,0.1,0.0
R06-0000169,6,Eastport,+1-306-636-4607,+1-363-312-6986,2026-06-01 01:27:23,1129,VOICE,,4G,0.1,1.88
R06-0000170,6,Eastport,+1-687-519-9725,+1-541-433-3455,2026-06-01 15:02:54,0,SMS,,5G,0.0,0.05
R06-0000171,6,Eastport,+1-543-892-3139,+1-642-616-8720,2026-06-01 07:53:16,0,SMS,,5G,0.0,0.05
R06-0000172,6,Eastport,+1-317-954-9738,+1-265-629-0692,2026-06-01 06:07:32,0,SMS,,5G,0.0,0.05
R06-0000173,6,Eastport,+1-264-629-8150,+1-761-489-6499,2026-06-01 01:17:56,1472,VOICE,,4G,0.1,2.45
R06-0000174,6,Eastport,+1-257-394-4070,+1-350-626-4128,2026-06-01 21:58:13,2331,VOICE,,4G,0.1,3.89
R06-0000175,6,Eastport,+1-315-870-1785,,2026-06-01 00:03:48,4939,DATA,243316097,5G,0.0,2.43
R06-0000176,6,Eastport,+1-803-613-4709,,2026-06-01 04:37:19,1100,DATA,102116337,5G,0.0,1.02
R06-0000177,6,Eastport,+1-226-558-5174,,2026-06-01 19:43:31,794,DATA,367122396,4G,0.0,3.67
R06-0000178,6,Eastport,+1-983-553-9424,+1-938-576-1864,2026-06-01 14:40:07,3212,VOICE,,4G,0.1,5.35
R06-0000179,6,Eastport,+1-863-653-0628,+1-760-578-5899,2026-06-01 12:49:02,150,VOICE,,5G,0.08,0.2
R06-0000180,6,Eastport,+1-806-586-0783,+1-261-435-5849,2026-06-01 08:46:39,631,VOICE,,4G,0.1,1.05
R06-0000181,6,Eastport,+1-739-492-1537,+1-405-932-0821,2026-06-01 23:26:56,0,SMS,,5G,0.0,0.05
R06-0000182,6,Eastport,+1-349-757-8692,+1-234-201-9439,2026-06-01 11:07:49,375,VOICE,,4G,0.1,0.62
R06-0000183,6,Eastport,+1-983-446-2867,+1-582-383-4576,2026-06-01 04:09:12,0,SMS,,5G,0.0,0.05
R06-0000184,6,Eastport,+1-943-930-4691,+1-932-628-6558,2026-06-01 11:53:01,3553,VOICE,,4G,0.1,5.92
R06-0000185,6,Eastport,+1-564-775-7408,,2026-06-01 18:03:48,3742,DATA,83720958,4G,0.0,0.84
R06-0000186,6,Eastport,+1-434-924-5726,+1-825-868-2991,2026-06-01 14:12:01,0,SMS,,5G,0.0,0.05
R06-0000187,6,Eastport,+1-508-293-2462,,2026-06-01 01:32:03,770,DATA,254865858,3G,0.0,2.55
R06-0000188,6,Eastport,+1-914-367-1362,+1-827-508-1327,2026-06-01 22:55:29,0,SMS,,4G,0.0,0.05
R06-0000189,6,Eastport,+1-941-616-3645,+1-508-529-5497,2026-06-01 20:35:44,0,SMS,,3G,0.0,0.05
R06-0000190,6,Eastport,+1-584-654-5052,+1-545-248-2943,2026-06-01 07:12:42,704,VOICE,,5G,0.08,0.94
R06-0000191,6,Eastport,+1-736-545-9938,+1-410-806-8215,2026-06-01 21:51:41,0,SMS,,4G,0.0,0.05
R06-0000192,6,Eastport,+1-424-253-3128,+1-627-779-8600,2026-06-01 18:26:45,3239,VOICE,,3G,0.12,6.48
R06-0000193,6,Eastport,+1-602-370-4647,,2026-06-01 03:14:07,3257,DATA,308879903,5G,0.0,3.09
R06-0000194,6,Eastport,+1-860-773-1220,+1-727-674-9472,2026-06-01 22:24:55,0,SMS,,5G,0.0,0.05
R06-0000195,6,Eastport,+1-251-485-8723,+1-295-301-0745,2026-06-01 19:16:54,0,SMS,,3G,0.0,0.05
R06-0000196,6,Eastport,+1-479-794-6436,+1-505-593-4419,2026-06-01 09:16:46,0,SMS,,5G,0.0,0.05
R06-0000197,6,Eastport,+1-796-406-8964,,2026-06-01 20:39:31,1021,DATA,442278482,3G,0.0,4.42
R06-0000198,6,Eastport,+1-212-203-7573,,2026-06-01 22:48:30,4657,DATA,44291798,4G,0.0,0.44
R06-0000199,6,Eastport,+1-889-859-5854,+1-801-687-0422,2026-06-01 13:49:25,946,VOICE,,5G,0.08,1.26
R06-0000200,6,Eastport,+1-665-978-8905,+1-355-801-9646,2026-06-01 19:16:35,2148,VOICE,,4G,0.1,3.58
R06-0000201,6,Eastport,+1-566-887-0193,+1-894-771-5487,2026-06-01 11:25:21,2130,VOICE,,4G,0.1,3.55
R06-0000202,6,Eastport,+1-426-991-8767,+1-973-303-7874,2026-06-01 04:12:39,0,SMS,,4G,0.0,0.05
R06-0000203,6,Eastport,+1-954-254-6442,,2026-06-01 13:45:43,6187,DATA,144863068,3G,0.0,1.45
R06-0000204,6,Eastport,+1-360-401-7096,+1-878-893-2103,2026-06-01 18:38:43,3035,VOICE,,4G,0.1,5.06
R06-0000205,6,Eastport,+1-448-722-8576,+1-458-267-4602,2026-06-01 00:15:48,1301,VOICE,,5G,0.08,1.73
R06-0000206,6,Eastport,+1-691-750-0105,+1-949-686-9591,2026-06-01 02:24:42,0,SMS,,4G,0.0,0.05
R06-0000207,6,Eastport,+1-454-482-5338,+1-927-208-4190,2026-06-01 12:27:39,0,SMS,,4G,0.0,0.05
R06-0000208,6,Eastport,+1-443-535-4404,+1-788-909-5169,2026-06-01 04:47:50,128,VOICE,,3G,0.12,0.26
R06-0000209,6,Eastport,+1-965-502-3966,+1-795-494-2699,2026-06-01 09:32:22,1210,VOICE,,5G,0.08,1.61
R06-0000210,6,Eastport,+1-237-304-0281,+1-602-413-0196,2026-06-01 15:44:17,643,VOICE,,4G,0.1,1.07
R06-0000211,6,Eastport,+1-279-766-1553,+1-521-501-4092,2026-06-01 16:53:15,0,SMS,,4G,0.0,0.05
R06-0000212,6,Eastport,+1-404-719-1379,,2026-06-01 13:12:53,5154,DATA,153891414,3G,0.0,1.54
R06-0000213,6,Eastport,+1-784-871-4360,+1-781-265-4573,2026-06-01 07:47:58,0,SMS,,4G,0.0,0.05
