cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R09-0000092,9,Goldfield,+1-827-596-6507,+1-675-668-7353,2026-06-01 12:13:55,3382,VOICE,,5G,0.08,4.51
R09-0000093,9,Goldfield,+1-809-419-9371,,2026-06-01 17:44:37,6307,DATA,100573351,4G,0.0,1.01
R09-0000094,9,Goldfield,+1-286-785-2148,+1-844-616-7959,2026-06-01 02:07:09,0,SMS,,5G,0.0,0.05
R09-0000095,9,Goldfield,+1-292-534-5263,,2026-06-01 08:13:03,2264,DATA,91899017,5G,0.0,0.92
R09-0000096,9,Goldfield,+1-547-324-6321,+1-442-605-1398,2026-06-01 06:18:28,3533,VOICE,,4G,0.1,5.89
R09-0000097,9,Goldfield,+1-286-710-0314,,2026-06-01 03:18:02,6016,DATA,264326354,4G,0.0,2.64
R09-0000098,9,Goldfield,+1-578-834-4996,+1-384-272-6436,2026-06-01 19:27:25,648,VOICE,,4G,0.1,1.08
R09-0000099,9,Goldfield,+1-507-726-4345,,2026-06-01 09:47:55,3655,DATA,228384620,4G,0.0,2.28
R09-0000100,9,Goldfield,+1-824-456-2096,+1-698-923-5322,2026-06-01 14:31:44,2218,VOICE,,5G,0.08,2.96
R09-0000101,9,Goldfield,+1-395-739-9449,+1-315-226-6860,2026-06-01 15:10:38,2294,VOICE,,5G,0.08,3.06
R09-0000102,9,Goldfield,+1-256-324-2528,+1-558-497-7965,2026-06-01 09:15:53,963,VOICE,,5G,0.08,1.28
R09-0000103,9,Goldfield,+1-343-974-7563,+1-331-811-9385,2026-06-01 02:01:08,0,SMS,,4G,0.0,0.05
R09-0000104,9,Goldfield,+1-837-999-9914,+1-966-799-4877,2026-06-01 14:45:24,2574,VOICE,,4G,0.1,4.29
R09-0000105,9,Goldfield,+1-679-646-4552,+1-790-918-5510,2026-06-01 17:35:04,0,VOICE,,5G,0.08,0.0
R09-0000106,9,Goldfield,+1-282-880-1934,+1-674-939-6797,2026-06-01 18:44:47,0,VOICE,,5G,0.08,0.0
R09-0000107,9,Goldfield,+1-459-940-6387,+1-928-813-8421,2026-06-01 08:19:14,1788,VOICE,,4G,0.1,2.98
R09-0000108,9,Goldfield,+1-238-217-7627,+1-209-303-3076,2026-06-01 06:53:11,0,SMS,,3G,0.0,0.05
R09-0000109,9,Goldfield,+1-353-899-8536,+1-665-442-8559,2026-06-01 12:14:06,0,SMS,,5G,0.0,0.05
R09-0000110,9,Goldfield,+1-715-244-2025,+1-875-662-5293,2026-06-01 02:50:09,2101,VOICE,,5G,0.08,2.8
R09-0000111,9,Goldfield,+1-761-427-9482,,2026-06-01 14:15:19,5564,DATA,490518730,4G,0.0,4.91
R09-0000112,9,Goldfield,+1-920-760-0568,,2026-06-01 04:18:42,81,DATA,357991517,5G,0.0,3.58
R09-0000113,9,Goldfield,+1-876-330-9224,+1-524-591-8063,2026-06-01 16:35:29,0,SMS,,4G,0.0,0.05
R09-0000114,9,Goldfield,+1-562-280-6124,+1-229-969-1023,2026-06-01 01:04:26,1834,VOICE,,3G,0.12,3.67
R09-0000115,9,Goldfield,+1-292-904-7977,,2026-06-01 23:12:47,2541,DATA,135054601,4G,0.0,1.35
R09-0000116,9,Goldfield,+1-748-683-2335,+1-908-345-9953,2026-06-01 07:14:36,0,SMS,,5G,0.0,0.05
R09-0000117,9,Goldfield,+1-688-339-5018,+1-876-455-5708,2026-06-01 09:28:21,716,VOICE,,4G,0.1,1.19
R09-0000118,9,Goldfield,+1-817-962-3202,+1-538-217-0157,2026-06-01 14:28:45,0,SMS,,3G,0.0,0.05
R09-0000119,9,Goldfield,+1-848-495-9994,+1-796-852-7130,2026-06-01 14:54:12,0,SMS,,4G,0.0,0.05
R09-0000120,9,Goldfield,+1-497-895-7808,+1-933-551-6727,2026-06-01 12:28:58,0,SMS,,5G,0.0,0.05
R09-0000121,9,Goldfield,+1-676-649-9746,+1-986-948-4073,2026-06-01 01:18:38,0,SMS,,4G,0.0,0.05
R09-0000122,9,Goldfield,+1-757-483-8683,+1-383-470-7503,2026-06-01 08:24:49,3598,VOICE,,4G,0.1,6.0
R09-0000123,9,Goldfield,+1-410-365-1647,+1-872-417-6151,2026-06-01 10:23:18,0,SMS,,4G,0.0,0.05
R09-0000124,9,Goldfield,+1-549-244-3156,+1-290-423-9454,2026-06-01 11:22:27,0,VOICE,,4G,0.1,0.0
R09-0000125,9,Goldfield,+1-937-391-8553,+1-762-405-9217,2026-06-01 08:17:31,0,SMS,,4G,0.0,0.05
R09-0000126,9,Goldfield,+1-987-555-3699,+1-614-748-6916,2026-06-01 23:45:34,2202,VOICE,,4G,0.1,3.67
R09-0000127,9,Goldfield,+1-677-894-7968,+1-866-984-8492,2026-06-01 08:54:43,0,SMS,,3G,0.0,0.05
R09-0000128,9,Goldfield,+1-864-331-3016,+1-892-589-2678,2026-06-01 09:03:40,1173,VOICE,,4G,0.1,1.96
R09-0000129,9,Goldfield,+1-534-831-6854,+1-526-333-5247,2026-06-01 07:42:53,0,SMS,,4G,0.0,0.05
R09-0000130,9,Goldfield,+1-817-760-1895,,2026-06-01 07:58:55,5638,DATA,113299479,4G,0.0,1.13
R09-0000131,9,Goldfield,+1-384-214-1975,+1-267-233-5676,2026-06-01 22:41:51,2238,VOICE,,4G,0.1,3.73
R09-0000132,9,Goldfield,+1-502-771-8571,+1-850-898-4344,2026-06-01 07:54:34,0,SMS,,5G,0.0,0.05
R09-0000133,9,Goldfield,+1-688-444-6660,+1-619-953-2254,2026-06-01 18:10:29,0,SMS,,3G,0.0,0.05
R09-0000134,9,Goldfield,+1-445-457-4768,+1-729-915-6499,2026-06-01 22:31:05,2917,VOICE,,3G,0.12,5.83
R09-0000135,9,Goldfield,+1-506-556-4687,+1-967-412-2951,2026-06-01 07:54:51,2913,VOICE,,5G,0.08,3.88
R09-0000136,9,Goldfield,+1-985-576-8276,+1-935-426-6988,2026-06-01 14:04:32,0,SMS,,5G,0.0,0.05
R09-0000137,9,Goldfield,+1-751-206-0116,+1-963-835-7771,2026-06-01 08:13:26,0,SMS,,5G,0.0,0.05
R09-0000138,9,Goldfield,+1-470-722-4446,+1-445-975-4908,2026-06-01 17:05:42,1895,VOICE,,3G,0.12,3.79
R09-0000139,9,Goldfield,+1-210-316-3708,+1-556-713-6662,2026-06-01 17:04:52,758,VOICE,,3G,0.12,1.52
R09-0000140,9,Goldfield,+1-737-849-3374,+1-922-706-9902,2026-06-01 12:27:41,865,VOICE,,5G,0.08,1.15
R09-0000141,9,Goldfield,+1-568-334-5200,+1-510-416-4459,2026-06-01 07:12:55,0,SMS,,5G,0.0,0.05
R09-0000142,9,Goldfield,+1-708-764-4822,+1-437-615-6892,2026-06-01 08:16:52,60,VOICE,,4G,0.1,0.1
R09-0000143,9,Goldfield,+1-316-840-4851,+1-585-491-8729,2026-06-01 10:35:20,2174,VOICE,,4G,0.1,3.62
R09-0000144,9,Goldfield,+1-238-941-1825,,2026-06-01 07:39:58,4405,DATA,299447238,4G,0.0,2.99
R09-0000145,9,Goldfield,+1-986-270-7721,+1-725-872-7904,2026-06-01 02:00:38,1106,VOICE,,4G,0.1,1.84
R09-0000146,9,Goldfield,+1-644-728-1652,+1-516-811-3091,2026-06-01 19:31:09,3404,VOICE,,4G,0.1,5.67
R09-0000147,9,Goldfield,+1-630-448-5739,,2026-06-01 19:44:39,6406,DATA,225456646,3G,0.0,2.25
R09-0000148,9,Goldfield,+1-512-678-9327,+1-206-873-8890,2026-06-01 23:58:40,1859,VOICE,,5G,0.08,2.48
R09-0000149,9,Goldfield,+1-717-598-2820,,2026-06-01 08:45:23,3915,DATA,91455556,4G,0.0,0.91
R09-0000150,9,Goldfield,+1-545-592-8421,+1-273-999-8710,2026-06-01 08:42:09,0,SMS,,4G,0.0,0.05
R09-0000151,9,Goldfield,+1-386-619-5948,+1-350-944-5750,2026-06-01 11:34:29,0,VOICE,,4G,0.1,0.0
R09-0000152,9,Goldfield,+1-958-606-4755,+1-690-264-0907,2026-06-01 23:26:29,0,SMS,,4G,0.0,0.05
R09-0000153,9,Goldfield,+1-748-444-7817,+1-447-433-2609,2026-06-01 06:50:28,339,VOICE,,4G,0.1,0.57
R09-0000154,9,Goldfield,+1-792-440-1098,+1-211-618-8418,2026-06-01 12:09:03,0,SMS,,4G,0.0,0.05
R09-0000155,9,Goldfield,+1-295-362-8465,+1-893-679-3525,2026-06-01 21:30:01,0,VOICE,,5G,0.08,0.0
R09-0000156,9,Goldfield,+1-613-642-4449,+1-204-614-1073,2026-06-01 14:31:42,0,SMS,,4G,0.0,0.05
R09-0000157,9,Goldfield,+1-828-622-2610,+1-206-904-2104,2026-06-01 01:54:29,0,SMS,,4G,0.0,0.05
R09-0000158,9,Goldfield,+1-559-830-6657,+1-848-428-7177,2026-06-01 22:03:36,1642,VOICE,,3G,0.12,3.28
R09-0000159,9,Goldfield,+1-872-455-0331,+1-416-298-2527,2026-06-01 15:51:02,623,VOICE,,3G,0.12,1.25
R09-0000160,9,Goldfield,+1-791-397-9043,+1-759-257-2278,2026-06-01 23:08:06,0,SMS,,4G,0.0,0.05
R09-0000161,9,Goldfield,+1-429-415-9693,,2026-06-01 13:22:32,4649,DATA,214313480,4G,0.0,2.14
R09-0000162,9,Goldfield,+1-391-329-4600,+1-288-989-1915,2026-06-01 16:14:58,0,VOICE,,4G,0.1,0.0
R09-0000163,9,Goldfield,+1-708-218-3673,+1-803-360-2701,2026-06-01 07:58:36,0,SMS,,4G,0.0,0.05
R09-0000164,9,Goldfield,+1-822-661-3224,+1-348-370-7472,2026-06-01 13:30:20,1917,VOICE,,4G,0.1,3.2
R09-0000165,9,Goldfield,+1-652-230-9890,,2026-06-01 20:22:16,592,DATA,9920590,4G,0.0,0.1
R09-0000166,9,Goldfield,+1-797-370-6703,+1-756-811-6278,2026-06-01 02:06:11,1092,VOICE,,5G,0.08,1.46
R09-0000167,9,Goldfield,+1-927-965-0439,+1-507-777-3293,2026-06-01 23:48:00,2411,VOICE,,4G,0.1,4.02
R09-0000168,9,Goldfield,+1-861-693-1382,+1-235-269-7087,2026-06-01 01:06:55,317,VOICE,,3G,0.12,0.63
R09-0000169,9,Goldfield,+1-692-331-2003,+1-630-620-3179,2026-06-01 19:48:38,0,SMS,,5G,0.0,0.05
R09-0000170,9,Goldfield,+1-849-636-8294,+1-206-961-3306,2026-06-01 20:16:11,1583,VOICE,,5G,0.08,2.11
R09-0000171,9,Goldfield,+1-684-878-8131,,2026-06-01 12:13:17,34,DATA,476197356,3G,0.0,4.76
R09-0000172,9,Goldfield,+1-847-377-6166,,2026-06-01 16:18:45,6128,DATA,310343398,4G,0.0,3.1
R09-0000173,9,Goldfield,+1-295-232-5945,+1-337-512-6227,2026-06-01 08:22:52,1479,VOICE,,5G,0.08,1.97
R09-0000174,9,Goldfield,+1-765-215-1295,+1-842-361-3422,2026-06-01 00:34:49,2536,VOICE,,3G,0.12,5.07
R09-0000175,9,Goldfield,+1-711-247-4602,,2026-06-01 05:22:05,247,DATA,477971406,5G,0.0,4.78
R09-0000176,9,Goldfield,+1-403-724-9458,+1-652-503-6893,2026-06-01 14:25:58,3175,VOICE,,4G,0.1,5.29
R09-0000177,9,Goldfield,+1-352-558-0719,+1-580-935-5358,2026-06-01 19:55:18,3432,VOICE,,4G,0.1,5.72
R09-0000178,9,Goldfield,+1-479-379-2987,+1-674-707-5051,2026-06-01 08:07:03,1055,VOICE,,4G,0.1,1.76
R09-0000179,9,Goldfield,+1-931-440-1803,+1-911-553-1172,2026-06-01 08:09:48,0,SMS,,4G,0.0,0.05
R09-0000180,9,Goldfield,+1-482-694-8898,,2026-06-01 14:42:26,69,DATA,234289158,4G,0.0,2.34
R09-0000181,9,Goldfield,+1-272-341-6366,+1-929-923-4173,2026-06-01 08:19:50,0,SMS,,4G,0.0,0.05
R09-0000182,9,Goldfield,+1-286-979-2063,+1-654-959-2882,2026-06-01 18:38:10,812,VOICE,,5G,0.08,1.08
R09-0000183,9,Goldfield,+1-754-670-7517,+1-826-837-5671,2026-06-01 04:11:19,0,SMS,,5G,0.0,0.05
R09-0000184,9,Goldfield,+1-693-532-8537,+1-721-699-2359,2026-06-01 21:59:36,3329,VOICE,,4G,0.1,5.55
R09-0000185,9,Goldfield,+1-732-925-0882,+1-593-901-0998,2026-06-01 00:48:05,0,SMS,,5G,0.0,0.05
R09-0000186,9,Goldfield,+1-861-951-9582,+1-941-733-9686,2026-06-01 00:15:54,0,SMS,,5G,0.0,0.05
R09-0000187,9,Goldfield,+1-441-698-0175,+1-886-878-3202,2026-06-01 03:19:52,505,VOICE,,4G,0.1,0.84
R09-0000188,9,Goldfield,+1-445-620-0979,+1-785-551-8020,2026-06-01 12:15:22,0,SMS,,5G,0.0,0.05
R09-0000189,9,Goldfield,+1-787-952-3648,+1-249-729-6447,2026-06-01 18:24:34,2837,VOICE,,4G,0.1,4.73
R09-0000190,9,Goldfield,+1-421-559-8229,+1-491-603-2757,2026-06-01 10:17:04,3340,VOICE,,5G,0.08,4.45
R09-0000191,9,Goldfield,+1-430-258-7139,+1-766-463-6578,2026-06-01 13:06:20,3391,VOICE,,4G,0.1,5.65
R09-0000192,9,Goldfield,+1-946-218-1929,+1-768-296-8958,2026-06-01 02:51:22,2119,VOICE,,4G,0.1,3.53
R09-0000193,9,Goldfield,+1-903-543-4433,+1-585-475-8975,2026-06-01 00:07:57,0,VOICE,,4G,0.1,0.0
R09-0000194,9,Goldfield,+1-792-734-7611,+1-394-403-9200,2026-06-01 01:40:08,3246,VOICE,,5G,0.08,4.33
R09-0000195,9,Goldfield,+1-811-394-8799,,2026-06-01 02:06:32,1552,DATA,296555175,5G,0.0,2.97
R09-0000196,9,Goldfield,+1-539-236-0586,+1-519-577-4924,2026-06-01 01:44:05,0,SMS,,3G,0.0,0.05
R09-0000197,9,Goldfield,+1-968-448-1095,,2026-06-01 18:52:43,3320,DATA,228457546,4G,0.0,2.28
R09-0000198,9,Goldfield,+1-832-350-9888,+1-925-460-1867,2026-06-01 12:05:17,1669,VOICE,,4G,0.1,2.78
R09-0000199,9,Goldfield,+1-849-548-8103,+1-250-948-1833,2026-06-01 22:29:30,1109,VOICE,,4G,0.1,1.85
R09-0000200,9,Goldfield,+1-958-450-5317,+1-390-734-2951,2026-06-01 11:39:10,0,SMS,,4G,0.0,0.05
R09-0000201,9,Goldfield,+1-646-554-3744,+1-764-331-9165,2026-06-01 11:13:20,1662,VOICE,,3G,0.12,3.32
R09-0000202,9,Goldfield,+1-503-988-4461,,2026-06-01 00:30:13,3147,DATA,287628415,5G,0.0,2.88
R09-0000203,9,Goldfield,+1-687-531-5824,+1-682-460-8583,2026-06-01 14:04:40,0,SMS,,4G,0.0,0.05
R09-0000204,9,Goldfield,+1-346-817-2459,+1-429-734-8182,2026-06-01 11:48:25,0,SMS,,4G,0.0,0.05
R09-0000205,9,Goldfield,+1-953-755-5960,+1-625-862-3518,2026-06-01 22:24:53,0,SMS,,4G,0.0,0.05
R09-0000206,9,Goldfield,+1-798-271-6114,+1-750-433-6532,2026-06-01 11:31:37,269,VOICE,,4G,0.1,0.45
R09-0000207,9,Goldfield,+1-877-425-7799,+1-751-836-6815,2026-06-01 15:24:45,0,SMS,,3G,0.0,0.05
R09-0000208,9,Goldfield,+1-921-838-7168,+1-513-989-1952,2026-06-01 07:53:48,570,VOICE,,5G,0.08,0.76
R09-0000209,9,Goldfield,+1-320-761-7909,+1-472-642-1262,2026-06-01 01:13:37,2573,VOICE,,4G,0.1,4.29
R09-0000210,9,Goldfield,+1-468-238-0677,+1-470-535-6539,2026-06-01 05:50:11,0,SMS,,5G,0.0,0.05
