cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R07-0000039,7,Sunbelt,+1-459-624-1375,+1-374-948-4472,2026-06-01 13:21:19,0,SMS,,4G,0.0,0.05
R07-0000040,7,Sunbelt,+1-925-465-2941,,2026-06-01 16:42:10,2253,DATA,97386219,4G,0.0,0.97
R07-0000041,7,Sunbelt,+1-410-351-5904,+1-482-270-3914,2026-06-01 05:49:56,3437,VOICE,,5G,0.08,4.58
R07-0000042,7,Sunbelt,+1-866-992-5127,+1-737-524-1137,2026-06-01 21:29:46,0,SMS,,4G,0.0,0.05
R07-0000043,7,Sunbelt,+1-454-201-3230,+1-509-394-7336,2026-06-01 01:17:11,0,SMS,,4G,0.0,0.05
R07-0000044,7,Sunbelt,+1-227-261-2918,+1-888-223-7610,2026-06-01 07:45:29,1503,VOICE,,5G,0.08,2.0
R07-0000045,7,Sunbelt,+1-303-685-6888,+1-205-506-1144,2026-06-01 08:21:02,788,VOICE,,4G,0.1,1.31
R07-0000046,7,Sunbelt,+1-606-928-1305,+1-688-280-9286,2026-06-01 17:49:35,974,VOICE,,5G,0.08,1.3
R07-0000047,7,Sunbelt,+1-943-287-2432,+1-765-215-4420,2026-06-01 21:20:42,1174,VOICE,,4G,0.1,1.96
R07-0000048,7,Sunbelt,+1-893-857-7069,+1-938-421-4907,2026-06-01 13:27:26,0,VOICE,,4G,0.1,0.0
R07-0000049,7,Sunbelt,+1-299-964-6364,+1-324-842-0214,2026-06-01 18:51:57,510,VOICE,,4G,0.1,0.85
R07-0000050,7,Sunbelt,+1-717-401-0489,+1-220-603-0494,2026-06-01 08:33:24,3510,VOICE,,4G,0.1,5.85
R07-0000051,7,Sunbelt,+1-354-417-0845,+1-313-284-5993,2026-06-01 22:36:43,61,VOICE,,5G,0.08,0.08
R07-0000052,7,Sunbelt,+1-222-459-1038,,2026-06-01 00:27:30,2233,DATA,331029677,5G,0.0,3.31
R07-0000053,7,Sunbelt,+1-342-468-2667,+1-597-681-9188,2026-06-01 20:48:41,3513,VOICE,,4G,0.1,5.86
R07-0000054,7,Sunbelt,+1-717-675-8297,+1-768-527-0759,2026-06-01 11:27:50,1638,VOICE,,4G,0.1,2.73
R07-0000055,7,Sunbelt,+1-683-338-4117,+1-794-882-4855,2026-06-01 22:24:13,0,SMS,,4G,0.0,0.05
R07-0000056,7,Sunbelt,+1-331-824-4685,+1-578-268-8128,2026-06-01 03:02:31,3330,VOICE,,4G,0.1,5.55
R07-0000057,7,Sunbelt,+1-681-934-8772,+1-421-623-1158,2026-06-01 17:36:48,2325,VOICE,,3G,0.12,4.65
R07-0000058,7,Sunbelt,+1-843-852-1046,+1-593-347-7199,2026-06-01 06:19:15,1183,VOICE,,3G,0.12,2.37
R07-0000059,7,Sunbelt,+1-428-212-1390,+1-351-902-7594,2026-06-01 11:53:06,2403,VOICE,,4G,0.1,4.0
R07-0000060,7,Sunbelt,+1-695-212-4937,+1-329-968-7036,2026-06-01 17:03:27,0,SMS,,4G,0.0,0.05
R07-0000061,7,Sunbelt,+1-226-958-2051,+1-821-249-7100,2026-06-01 08:41:30,1926,VOICE,,5G,0.08,2.57
R07-0000062,7,Sunbelt,+1-740-436-3714,+1-664-685-2540,2026-06-01 17:56:21,2513,VOICE,,5G,0.08,3.35
R07-0000063,7,Sunbelt,+1-571-634-4688,+1-235-481-5263,2026-06-01 22:04:25,1906,VOICE,,4G,0.1,3.18
R07-0000064,7,Sunbelt,+1-349-749-5285,+1-875-869-6236,2026-06-01 19:22:35,0,SMS,,4G,0.0,0.05
R07-0000065,7,Sunbelt,+1-843-860-2008,+1-611-278-0288,2026-06-01 19:32:52,0,SMS,,4G,0.0,0.05
R07-0000066,7,Sunbelt,+1-928-834-0624,+1-686-420-9684,2026-06-01 07:36:22,0,SMS,,5G,0.0,0.05
R07-0000067,7,Sunbelt,+1-464-855-8861,+1-481-626-8108,2026-06-01 12:27:20,0,SMS,,4G,0.0,0.05
R07-0000068,7,Sunbelt,+1-968-559-5822,+1-536-487-8445,2026-06-01 00:52:53,1041,VOICE,,4G,0.1,1.74
R07-0000069,7,Sunbelt,+1-856-399-2066,+1-310-629-4152,2026-06-01 19:08:54,0,SMS,,4G,0.0,0.05
R07-0000070,7,Sunbelt,+1-924-638-3051,+1-419-828-8923,2026-06-01 20:20:00,236,VOICE,,5G,0.08,0.31
R07-0000071,7,Sunbelt,+1-613-805-6801,+1-696-569-1425,2026-06-01 03:23:12,952,VOICE,,4G,0.1,1.59
R07-0000072,7,Sunbelt,+1-497-209-9589,+1-680-473-0918,2026-06-01 11:01:48,0,SMS,,5G,0.0,0.05
R07-0000073,7,Sunbelt,+1-397-978-6180,+1-446-347-5840,2026-06-01 02:57:38,698,VOICE,,4G,0.1,1.16
R07-0000074,7,Sunbelt,+1-492-809-8337,+1-740-710-4067,2026-06-01 10:19:20,1928,VOICE,,3G,0.12,3.86
R07-0000075,7,Sunbelt,+1-920-748-4757,+1-675-772-2546,2026-06-01 19:23:24,0,SMS,,5G,0.0,0.05
R07-0000076,7,Sunbelt,+1-926-866-9943,+1-955-825-4483,2026-06-01 17:24:00,2252,VOICE,,3G,0.12,4.5
R07-0000077,7,Sunbelt,+1-335-965-4550,+1-974-653-7869,2026-06-01 15:11:11,3087,VOICE,,4G,0.1,5.15
R07-0000078,7,Sunbelt,+1-423-877-8346,+1-682-250-1380,2026-06-01 18:46:19,3276,VOICE,,3G,0.12,6.55
R07-0000079,7,Sunbelt,+1-329-306-7645,+1-884-389-3723,2026-06-01 04:34:37,336,VOICE,,3G,0.12,0.67
R07-0000080,7,Sunbelt,+1-684-603-2822,+1-483-993-2647,2026-06-01 14:22:04,398,VOICE,,5G,0.08,0.53
R07-0000081,7,Sunbelt,+1-956-800-9899,+1-289-459-4280,2026-06-01 17:34:56,1536,VOICE,,4G,0.1,2.56
R07-0000082,7,Sunbelt,+1-469-270-2147,+1-880-858-5348,2026-06-01 20:30:03,122,VOICE,,4G,0.1,0.2
R07-0000083,7,Sunbelt,+1-276-612-4487,,2026-06-01 13:51:18,4674,DATA,319561112,4G,0.0,3.2
R07-0000084,7,Sunbelt,+1-251-711-6325,+1-504-980-1041,2026-06-01 02:47:40,0,SMS,,5G,0.0,0.05
R07-0000085,7,Sunbelt,+1-817-776-3012,,2026-06-01 13:20:05,1918,DATA,225139127,5G,0.0,2.25
R07-0000086,7,Sunbelt,+1-333-736-5012,+1-534-527-5853,2026-06-01 18:30:39,0,SMS,,4G,0.0,0.05
R07-0000087,7,Sunbelt,+1-796-981-0147,+1-434-541-9303,2026-06-01 18:00:04,0,SMS,,5G,0.0,0.05
R07-0000088,7,Sunbelt,+1-502-810-2293,+1-871-337-2102,2026-06-01 21:38:01,1223,VOICE,,5G,0.08,1.63
R07-0000089,7,Sunbelt,+1-539-463-6177,+1-843-228-7241,2026-06-01 17:21:07,2690,VOICE,,4G,0.1,4.48
R07-0000090,7,Sunbelt,+1-892-629-6302,+1-843-334-6171,2026-06-01 10:46:47,0,SMS,,5G,0.0,0.05
R07-0000091,7,Sunbelt,+1-365-611-4777,,2026-06-01 14:47:36,500,DATA,65340906,4G,0.0,0.65
R07-0000092,7,Sunbelt,+1-857-788-0575,+1-521-762-0630,2026-06-01 14:33:31,284,VOICE,,4G,0.1,0.47
R07-0000093,7,Sunbelt,+1-598-886-6769,,2026-06-01 08:15:42,2290,DATA,498282549,5G,0.0,4.98
R07-0000094,7,Sunbelt,+1-879-481-3376,+1-581-922-8900,2026-06-01 12:15:29,3531,VOICE,,5G,0.08,4.71
R07-0000095,7,Sunbelt,+1-287-722-0820,+1-792-751-0621,2026-06-01 20:47:23,0,SMS,,4G,0.0,0.05
R07-0000096,7,Sunbelt,+1-334-938-3446,+1-396-369-0572,2026-06-01 14:12:05,3009,VOICE,,3G,0.12,6.02
R07-0000097,7,Sunbelt,+1-659-944-0078,+1-344-835-5318,2026-06-01 17:10:29,1096,VOICE,,4G,0.1,1.83
R07-0000098,7,Sunbelt,+1-778-367-4208,+1-710-340-6282,2026-06-01 11:15:32,20,VOICE,,5G,0.08,0.03
R07-0000099,7,Sunbelt,+1-845-525-9999,+1-769-496-6263,2026-06-01 09:47:53,1149,VOICE,,4G,0.1,1.92
R07-0000100,7,Sunbelt,+1-744-209-0073,,2026-06-01 08:01:34,4239,DATA,10655039,4G,0.0,0.11
R07-0000101,7,Sunbelt,+1-719-534-7101,,2026-06-01 02:29:25,804,DATA,85154875,4G,0.0,0.85
R07-0000102,7,Sunbelt,+1-950-863-0905,+1-284-456-9878,2026-06-01 07:35:43,1253,VOICE,,4G,0.1,2.09
R07-0000103,7,Sunbelt,+1-756-947-3139,,2026-06-01 14:10:21,1296,DATA,2145721,3G,0.0,0.02
R07-0000104,7,Sunbelt,+1-483-516-3166,+1-745-597-1137,2026-06-01 03:01:25,0,SMS,,4G,0.0,0.05
R07-0000105,7,Sunbelt,+1-694-248-9328,+1-695-417-7093,2026-06-01 18:52:52,0,SMS,,4G,0.0,0.05
R07-0000106,7,Sunbelt,+1-464-391-5703,+1-642-419-1424,2026-06-01 12:26:21,2306,VOICE,,4G,0.1,3.84
R07-0000107,7,Sunbelt,+1-587-518-3986,+1-452-355-6281,2026-06-01 09:52:03,619,VOICE,,4G,0.1,1.03
R07-0000108,7,Sunbelt,+1-869-966-1242,+1-695-614-6924,2026-06-01 14:30:06,0,SMS,,5G,0.0,0.05
R07-0000109,7,Sunbelt,+1-769-336-1822,+1-970-413-6037,2026-06-01 10:57:52,446,VOICE,,3G,0.12,0.89
R07-0000110,7,Sunbelt,+1-536-331-5582,+1-635-628-2283,2026-06-01 16:56:42,2519,VOICE,,4G,0.1,4.2
R07-0000111,7,Sunbelt,+1-215-819-8458,+1-383-397-8354,2026-06-01 12:24:24,297,VOICE,,3G,0.12,0.59
R07-0000112,7,Sunbelt,+1-609-404-3501,,2026-06-01 10:28:50,2091,DATA,424775724,4G,0.0,4.25
R07-0000113,7,Sunbelt,+1-718-519-2529,,2026-06-01 02:20:48,5973,DATA,409328960,4G,0.0,4.09
R07-0000114,7,Sunbelt,+1-722-961-4197,,2026-06-01 00:11:33,4605,DATA,47936348,5G,0.0,0.48
R07-0000115,7,Sunbelt,+1-237-253-4883,+1-518-445-4533,2026-06-01 10:11:11,1619,VOICE,,4G,0.1,2.7
R07-0000116,7,Sunbelt,+1-845-698-3689,+1-289-219-1702,2026-06-01 07:56:27,3089,VOICE,,5G,0.08,4.12
R07-0000117,7,Sunbelt,+1-224-233-9726,+1-763-960-6357,2026-06-01 02:59:47,0,SMS,,4G,0.0,0.05
R07-0000118,7,Sunbelt,+1-584-612-5957,,2026-06-01 08:38:01,1117,DATA,378105737,4G,0.0,3.78
R07-0000119,7,Sunbelt,+1-833-795-0089,+1-560-325-0788,2026-06-01 00:50:06,3584,VOICE,,4G,0.1,5.97
R07-0000120,7,Sunbelt,+1-435-256-8490,+1-707-507-5627,2026-06-01 06:23:58,1538,VOICE,,5G,0.08,2.05
R07-0000121,7,Sunbelt,+1-705-955-4463,,2026-06-01 19:12:56,6882,DATA,196902192,3G,0.0,1.97
R07-0000122,7,Sunbelt,+1-740-566-8986,,2026-06-01 05:12:47,3631,DATA,105691865,5G,0.0,1.06
R07-0000123,7,Sunbelt,+1-236-909-1199,+1-246-215-4199,2026-06-01 10:20:37,0,VOICE,,4G,0.1,0.0
R07-0000124,7,Sunbelt,+1-684-431-9709,+1-402-505-2662,2026-06-01 23:49:37,1847,VOICE,,4G,0.1,3.08
R07-0000125,7,Sunbelt,+1-823-912-7527,+1-731-507-4904,2026-06-01 12:06:55,2941,VOICE,,4G,0.1,4.9
R07-0000126,7,Sunbelt,+1-763-602-4016,+1-230-367-2490,2026-06-01 12:43:40,0,SMS,,3G,0.0,0.05
R07-0000127,7,Sunbelt,+1-932-203-4316,+1-717-977-7456,2026-06-01 03:22:22,1100,VOICE,,4G,0.1,1.83
R07-0000128,7,Sunbelt,+1-740-956-8669,+1-595-861-9782,2026-06-01 02:49:59,2649,VOICE,,4G,0.1,4.42
R07-0000129,7,Sunbelt,+1-954-357-3201,+1-698-293-0798,2026-06-01 16:38:49,1281,VOICE,,5G,0.08,1.71
R07-0000130,7,Sunbelt,+1-948-458-9985,+1-479-499-7498,2026-06-01 01:40:31,3515,VOICE,,4G,0.1,5.86
R07-0000131,7,Sunbelt,+1-209-700-2829,+1-968-612-1884,2026-06-01 13:47:05,0,SMS,,5G,0.0,0.05
R07-0000132,7,Sunbelt,+1-616-546-6925,+1-855-470-4000,2026-06-01 03:55:59,0,SMS,,4G,0.0,0.05
R07-0000133,7,Sunbelt,+1-919-217-0934,+1-980-889-2492,2026-06-01 11:06:39,3311,VOICE,,5G,0.08,4.41
R07-0000134,7,Sunbelt,+1-747-509-1663,+1-758-988-0784,2026-06-01 19:51:00,312,VOICE,,4G,0.1,0.52
R07-0000135,7,Sunbelt,+1-941-425-2095,,2026-06-01 16:39:10,3915,DATA,93661337,4G,0.0,0.94
R07-0000136,7,Sunbelt,+1-506-844-6458,+1-200-215-1200,2026-06-01 06:22:13,2798,VOICE,,5G,0.08,3.73
R07-0000137,7,Sunbelt,+1-355-333-3047,+1-864-561-6525,2026-06-01 13:46:04,0,SMS,,5G,0.0,0.05
R07-0000138,7,Sunbelt,+1-825-308-4006,+1-634-464-4960,2026-06-01 13:00:52,0,SMS,,3G,0.0,0.05
R07-0000139,7,Sunbelt,+1-818-711-7183,+1-254-437-6253,2026-06-01 18:48:45,3002,VOICE,,4G,0.1,5.0
R07-0000140,7,Sunbelt,+1-542-233-2199,,2026-06-01 13:53:24,4850,DATA,127564883,4G,0.0,1.28
R07-0000141,7,Sunbelt,+1-231-267-6815,+1-860-267-7862,2026-06-01 08:54:29,3373,VOICE,,5G,0.08,4.5
R07-0000142,7,Sunbelt,+1-689-723-0523,+1-945-272-9729,2026-06-01 03:24:33,2326,VOICE,,5G,0.08,3.1
R07-0000143,7,Sunbelt,+1-579-641-8423,+1-875-325-4561,2026-06-01 18:21:17,0,SMS,,5G,0.0,0.05
R07-0000144,7,Sunbelt,+1-527-663-6217,+1-866-907-4979,2026-06-01 10:33:36,0,SMS,,4G,0.0,0.05
R07-0000145,7,Sunbelt,+1-934-830-1478,+1-690-266-5553,2026-06-01 07:25:28,3197,VOICE,,4G,0.1,5.33
R07-0000146,7,Sunbelt,+1-389-480-2895,+1-918-850-8803,2026-06-01 13:56:53,2496,VOICE,,5G,0.08,3.33
R07-0000147,7,Sunbelt,+1-703-605-1008,+1-772-328-8595,2026-06-01 14:52:54,0,SMS,,5G,0.0,0.05
R07-0000148,7,Sunbelt,+1-956-368-9822,+1-253-991-6745,2026-06-01 19:14:24,0,SMS,,4G,0.0,0.05
R07-0000149,7,Sunbelt,+1-592-821-2549,+1-386-930-5745,2026-06-01 19:11:20,933,VOICE,,4G,0.1,1.56
R07-0000150,7,Sunbelt,+1-495-271-8011,+1-500-577-9277,2026-06-01 20:08:26,1951,VOICE,,4G,0.1,3.25
R07-0000151,7,Sunbelt,+1-391-337-4389,+1-541-455-6108,2026-06-01 01:33:29,0,SMS,,5G,0.0,0.05
R07-0000152,7,Sunbelt,+1-467-931-9459,+1-793-331-7218,2026-06-01 08:13:40,0,SMS,,4G,0.0,0.05
R07-0000153,7,Sunbelt,+1-678-678-6535,,2026-06-01 08:25:40,5351,DATA,430044677,4G,0.0,4.3
R07-0000154,7,Sunbelt,+1-830-767-9386,+1-712-661-2645,2026-06-01 17:37:09,1637,VOICE,,3G,0.12,3.27
R07-0000155,7,Sunbelt,+1-240-667-8025,+1-213-258-1701,2026-06-01 21:01:05,1786,VOICE,,5G,0.08,2.38
R07-0000156,7,Sunbelt,+1-360-231-3332,,2026-06-01 22:49:03,6090,DATA,88310240,4G,0.0,0.88
R07-0000157,7,Sunbelt,+1-943-305-2944,+1-675-290-8160,2026-06-01 15:38:45,0,SMS,,4G,0.0,0.05
R07-0000158,7,Sunbelt,+1-500-939-9461,+1-717-343-0548,2026-06-01 22:40:24,0,SMS,,5G,0.0,0.05
R07-0000159,7,Sunbelt,+1-338-672-0842,+1-920-327-8829,2026-06-01 05:33:29,0,SMS,,4G,0.0,0.05
R07-0000160,7,Sunbelt,+1-870-795-0708,,2026-06-01 15:13:26,2108,DATA,46529512,4G,0.0,0.47
R07-0000161,7,Sunbelt,+1-737-208-4359,+1-265-716-3073,2026-06-01 19:38:26,1084,VOICE,,3G,0.12,2.17
R07-0000162,7,Sunbelt,+1-441-770-5065,+1-821-925-4713,2026-06-01 07:36:42,2338,VOICE,,5G,0.08,3.12
R07-0000163,7,Sunbelt,+1-230-544-6245,+1-553-213-1066,2026-06-01 11:56:02,3532,VOICE,,5G,0.08,4.71
R07-0000164,7,Sunbelt,+1-704-700-8700,+1-604-909-9349,2026-06-01 21:30:15,0,SMS,,4G,0.0,0.05
R07-0000165,7,Sunbelt,+1-524-877-8086,+1-423-428-2504,2026-06-01 15:09:52,2594,VOICE,,5G,0.08,3.46
R07-0000166,7,Sunbelt,+1-215-690-3603,+1-567-754-9985,2026-06-01 03:38:55,2901,VOICE,,3G,0.12,5.8
R07-0000167,7,Sunbelt,+1-286-581-7611,+1-715-343-5662,2026-06-01 11:45:41,804,VOICE,,4G,0.1,1.34
R07-0000168,7,Sunbelt,+1-688-735-2274,+1-260-285-2818,2026-06-01 13:37:53,0,SMS,,4G,0.0,0.05
R07-0000169,7,Sunbelt,+1-559-492-6179,+1-820-433-4444,2026-06-01 10:36:23,1225,VOICE,,5G,0.08,1.63
R07-0000170,7,Sunbelt,+1-755-240-9011,+1-260-898-4097,2026-06-01 02:55:21,2234,VOICE,,4G,0.1,3.72
R07-0000171,7,Sunbelt,+1-822-565-4775,+1-739-244-6817,2026-06-01 07:10:37,1122,VOICE,,5G,0.08,1.5
R07-0000172,7,Sunbelt,+1-486-712-6606,+1-836-972-5461,2026-06-01 15:46:25,2670,VOICE,,4G,0.1,4.45
R07-0000173,7,Sunbelt,+1-790-218-7323,+1-320-567-7152,2026-06-01 16:22:38,0,SMS,,5G,0.0,0.05
R07-0000174,7,Sunbelt,+1-797-393-1130,+1-732-880-8147,2026-06-01 08:45:28,0,SMS,,3G,0.0,0.05
R07-0000175,7,Sunbelt,+1-460-875-0425,+1-472-700-4536,2026-06-01 16:34:45,2057,VOICE,,4G,0.1,3.43
R07-0000176,7,Sunbelt,+1-970-762-7282,+1-377-724-9905,2026-06-01 01:48:58,845,VOICE,,5G,0.08,1.13
R07-0000177,7,Sunbelt,+1-935-681-5009,+1-369-998-9222,2026-06-01 11:17:14,0,SMS,,4G,0.0,0.05
R07-0000178,7,Sunbelt,+1-616-914-2734,+1-269-840-6782,2026-06-01 12:08:38,0,SMS,,4G,0.0,0.05
R07-0000179,7,Sunbelt,+1-206-856-3171,+1-729-400-4604,2026-06-01 08:44:33,3094,VOICE,,4G,0.1,5.16
R07-0000180,7,Sunbelt,+1-949-386-7843,,2026-06-01 23:41:19,3784,DATA,328137389,5G,0.0,3.28
R07-0000181,7,Sunbelt,+1-982-377-8102,+1-945-867-3748,2026-06-01 06:25:06,2792,VOICE,,4G,0.1,4.65
R07-0000182,7,Sunbelt,+1-609-532-7699,+1-613-941-0389,2026-06-01 01:05:10,0,SMS,,4G,0.0,0.05
R07-0000183,7,Sunbelt,+1-723-708-2477,+1-960-953-6347,2026-06-01 07:14:23,0,SMS,,5G,0.0,0.05
R07-0000184,7,Sunbelt,+1-417-820-8095,+1-946-408-9633,2026-06-01 16:28:14,1080,VOICE,,4G,0.1,1.8
R07-0000185,7,Sunbelt,+1-244-487-4822,+1-900-772-7571,2026-06-01 20:55:56,1433,VOICE,,4G,0.1,2.39
R07-0000186,7,Sunbelt,+1-353-291-7446,+1-306-324-9204,2026-06-01 18:17:15,641,VOICE,,4G,0.1,1.07
R07-0000187,7,Sunbelt,+1-788-714-9774,+1-390-607-8939,2026-06-01 04:54:39,238,VOICE,,5G,0.08,0.32
R07-0000188,7,Sunbelt,+1-384-544-0308,+1-231-905-7862,2026-06-01 10:10:38,2107,VOICE,,5G,0.08,2.81
R07-0000189,7,Sunbelt,+1-280-937-0450,,2026-06-01 08:00:09,1329,DATA,215186197,4G,0.0,2.15
R07-0000190,7,Sunbelt,+1-324-714-0339,+1-928-346-6484,2026-06-01 14:06:23,2697,VOICE,,5G,0.08,3.6
R07-0000191,7,Sunbelt,+1-221-295-5575,,2026-06-01 13:19:26,1011,DATA,272504304,5G,0.0,2.73
R07-0000192,7,Sunbelt,+1-448-935-4824,+1-711-403-5089,2026-06-01 02:50:09,3363,VOICE,,4G,0.1,5.61
R07-0000193,7,Sunbelt,+1-367-837-2808,+1-941-443-8413,2026-06-01 23:38:48,0,SMS,,4G,0.0,0.05
R07-0000194,7,Sunbelt,+1-341-502-5502,+1-262-518-8371,2026-06-01 02:00:14,0,SMS,,3G,0.0,0.05
R07-0000195,7,Sunbelt,+1-849-246-4443,+1-516-359-4579,2026-06-01 04:57:55,0,SMS,,5G,0.0,0.05
R07-0000196,7,Sunbelt,+1-312-561-2506,+1-651-443-5643,2026-06-01 13:58:20,0,SMS,,4G,0.0,0.05
R07-0000197,7,Sunbelt,+1-334-329-6608,+1-901-717-2250,2026-06-01 01:52:02,2341,VOICE,,4G,0.1,3.9
R07-0000198,7,Sunbelt,+1-294-785-4947,+1-723-316-5897,2026-06-01 15:01:34,2680,VOICE,,5G,0.08,3.57
R07-0000199,7,Sunbelt,+1-355-225-8626,+1-308-858-3301,2026-06-01 10:29:52,2875,VOICE,,4G,0.1,4.79
R07-0000200,7,Sunbelt,+1-912-839-1080,+1-865-929-1821,2026-06-01 08:41:27,0,SMS,,5G,0.0,0.05
R07-0000201,7,Sunbelt,+1-657-282-5532,+1-505-336-3595,2026-06-01 09:41:31,0,SMS,,3G,0.0,0.05
R07-0000202,7,Sunbelt,+1-418-909-5414,,2026-06-01 07:39:56,627,DATA,302808928,4G,0.0,3.03
R07-0000203,7,Sunbelt,+1-611-516-6113,+1-750-889-3363,2026-06-01 04:43:29,1614,VOICE,,4G,0.1,2.69
R07-0000204,7,Sunbelt,+1-287-742-4843,+1-268-876-0233,2026-06-01 17:05:29,1305,VOICE,,4G,0.1,2.18
R07-0000205,7,Sunbelt,+1-373-682-6139,,2026-06-01 04:57:18,2799,DATA,53975577,4G,0.0,0.54
R07-0000206,7,Sunbelt,+1-481-897-8668,+1-809-526-4616,2026-06-01 20:39:50,1036,VOICE,,5G,0.08,1.38
R07-0000207,7,Sunbelt,+1-762-932-1914,,2026-06-01 20:15:39,1135,DATA,313716734,4G,0.0,3.14
