cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R10-0000050,10,Bayshore,+1-353-910-0400,+1-902-506-9651,2026-06-01 18:06:41,1508,VOICE,,4G,0.1,2.51
R10-0000051,10,Bayshore,+1-952-625-7488,+1-465-388-6866,2026-06-01 01:09:08,2725,VOICE,,5G,0.08,3.63
R10-0000052,10,Bayshore,+1-435-953-8511,+1-451-231-4113,2026-06-01 06:02:09,1736,VOICE,,5G,0.08,2.31
R10-0000053,10,Bayshore,+1-844-618-2843,+1-506-597-9718,2026-06-01 17:19:52,2010,VOICE,,3G,0.12,4.02
R10-0000054,10,Bayshore,+1-932-833-3562,,2026-06-01 21:01:15,2403,DATA,419774741,4G,0.0,4.2
R10-0000055,10,Bayshore,+1-318-212-9614,+1-657-830-5574,2026-06-01 04:16:42,3086,VOICE,,5G,0.08,4.11
R10-0000056,10,Bayshore,+1-200-747-7982,+1-271-615-5475,2026-06-01 22:58:53,1908,VOICE,,5G,0.08,2.54
R10-0000057,10,Bayshore,+1-215-280-4204,+1-319-825-4616,2026-06-01 01:06:41,0,SMS,,3G,0.0,0.05
R10-0000058,10,Bayshore,+1-335-608-4137,+1-674-298-7151,2026-06-01 12:01:05,0,SMS,,4G,0.0,0.05
R10-0000059,10,Bayshore,+1-984-718-3656,+1-255-243-2492,2026-06-01 05:04:12,488,VOICE,,5G,0.08,0.65
R10-0000060,10,Bayshore,+1-263-955-0136,+1-859-346-7349,2026-06-01 12:46:12,0,SMS,,3G,0.0,0.05
R10-0000061,10,Bayshore,+1-274-997-5000,+1-900-847-6969,2026-06-01 12:38:51,0,SMS,,4G,0.0,0.05
R10-0000062,10,Bayshore,+1-679-343-8581,+1-302-837-0365,2026-06-01 12:16:13,1491,VOICE,,4G,0.1,2.49
R10-0000063,10,Bayshore,+1-684-428-8257,+1-230-512-3182,2026-06-01 13:16:04,51,VOICE,,5G,0.08,0.07
R10-0000064,10,Bayshore,+1-621-549-2510,+1-567-209-1202,2026-06-01 01:53:45,3213,VOICE,,4G,0.1,5.36
R10-0000065,10,Bayshore,+1-896-206-3833,,2026-06-01 07:08:25,4927,DATA,349953107,4G,0.0,3.5
R10-0000066,10,Bayshore,+1-504-383-5244,+1-640-448-3399,2026-06-01 19:22:18,0,SMS,,4G,0.0,0.05
R10-0000067,10,Bayshore,+1-263-992-6945,+1-483-411-8629,2026-06-01 20:51:24,2892,VOICE,,5G,0.08,3.86
R10-0000068,10,Bayshore,+1-571-274-8899,+1-840-875-6403,2026-06-01 23:22:07,1633,VOICE,,4G,0.1,2.72
R10-0000069,10,Bayshore,+1-903-270-5174,,2026-06-01 01:42:15,6144,DATA,355737956,4G,0.0,3.56
R10-0000070,10,Bayshore,+1-457-679-6667,+1-540-451-8844,2026-06-01 12:35:51,439,VOICE,,4G,0.1,0.73
R10-0000071,10,Bayshore,+1-227-948-4288,+1-893-562-2100,2026-06-01 12:14:23,1222,VOICE,,4G,0.1,2.04
R10-0000072,10,Bayshore,+1-227-716-0047,,2026-06-01 12:43:07,2285,DATA,378167648,4G,0.0,3.78
R10-0000073,10,Bayshore,+1-626-816-0256,+1-423-508-6350,2026-06-01 20:48:53,0,SMS,,4G,0.0,0.05
R10-0000074,10,Bayshore,+1-474-204-6687,+1-281-561-9785,2026-06-01 05:13:47,3319,VOICE,,4G,0.1,5.53
R10-0000075,10,Bayshore,+1-471-486-0012,,2026-06-01 18:29:39,5861,DATA,143677083,5G,0.0,1.44
R10-0000076,10,Bayshore,+1-523-267-3507,+1-290-788-4325,2026-06-01 01:22:53,1874,VOICE,,5G,0.08,2.5
R10-0000077,10,Bayshore,+1-857-469-4197,,2026-06-01 06:15:02,6090,DATA,118995025,4G,0.0,1.19
R10-0000078,10,Bayshore,+1-953-585-6252,+1-384-988-2692,2026-06-01 11:28:08,2611,VOICE,,4G,0.1,4.35
R10-0000079,10,Bayshore,+1-603-532-0129,+1-488-998-3771,2026-06-01 13:03:26,0,SMS,,4G,0.0,0.05
R10-0000080,10,Bayshore,+1-265-586-2714,+1-362-670-3370,2026-06-01 23:46:12,2272,VOICE,,4G,0.1,3.79
R10-0000081,10,Bayshore,+1-282-367-2504,+1-351-661-7306,2026-06-01 13:16:47,2153,VOICE,,5G,0.08,2.87
R10-0000082,10,Bayshore,+1-694-765-6507,+1-259-943-9782,2026-06-01 04:36:22,0,SMS,,4G,0.0,0.05
R10-0000083,10,Bayshore,+1-764-684-3021,+1-798-922-0227,2026-06-01 08:01:21,2054,VOICE,,4G,0.1,3.42
R10-0000084,10,Bayshore,+1-736-287-5903,+1-402-205-6153,2026-06-01 18:31:47,1329,VOICE,,3G,0.12,2.66
R10-0000085,10,Bayshore,+1-667-567-1251,+1-838-351-1837,2026-06-01 13:44:56,1870,VOICE,,4G,0.1,3.12
R10-0000086,10,Bayshore,+1-607-803-4763,+1-978-763-1616,2026-06-01 14:49:25,1217,VOICE,,4G,0.1,2.03
R10-0000087,10,Bayshore,+1-806-769-3343,+1-701-293-2967,2026-06-01 05:47:27,0,SMS,,4G,0.0,0.05
R10-0000088,10,Bayshore,+1-505-753-6522,+1-880-510-7617,2026-06-01 00:22:22,3521,VOICE,,4G,0.1,5.87
R10-0000089,10,Bayshore,+1-392-495-4144,,2026-06-01 22:26:10,5065,DATA,484803789,5G,0.0,4.85
R10-0000090,10,Bayshore,+1-276-329-9289,+1-560-292-4857,2026-06-01 07:30:49,3567,VOICE,,4G,0.1,5.95
R10-0000091,10,Bayshore,+1-270-438-1931,+1-977-837-1538,2026-06-01 16:59:57,75,VOICE,,3G,0.12,0.15
R10-0000092,10,Bayshore,+1-327-665-0153,+1-937-634-2408,2026-06-01 05:13:45,0,SMS,,5G,0.0,0.05
R10-0000093,10,Bayshore,+1-474-309-1228,+1-526-464-5727,2026-06-01 00:40:30,0,VOICE,,4G,0.1,0.0
R10-0000094,10,Bayshore,+1-260-572-2568,+1-230-986-1920,2026-06-01 11:59:08,0,SMS,,5G,0.0,0.05
R10-0000095,10,Bayshore,+1-976-462-5443,+1-780-334-9534,2026-06-01 01:02:15,0,SMS,,5G,0.0,0.05
R10-0000096,10,Bayshore,+1-740-604-2094,+1-327-284-1426,2026-06-01 20:09:59,2131,VOICE,,3G,0.12,4.26
R10-0000097,10,Bayshore,+1-349-575-3851,+1-908-935-6250,2026-06-01 13:07:04,0,SMS,,4G,0.0,0.05
R10-0000098,10,Bayshore,+1-438-442-0041,,2026-06-01 23:10:31,5283,DATA,151693305,4G,0.0,1.52
R10-0000099,10,Bayshore,+1-434-894-5453,+1-584-513-7640,2026-06-01 10:25:33,2834,VOICE,,4G,0.1,4.72
R10-0000100,10,Bayshore,+1-874-856-9129,+1-586-575-7039,2026-06-01 10:56:03,324,VOICE,,5G,0.08,0.43
R10-0000101,10,Bayshore,+1-290-310-1314,,2026-06-01 17:26:07,5823,DATA,40324203,4G,0.0,0.4
R10-0000102,10,Bayshore,+1-393-571-3340,+1-819-288-7266,2026-06-01 01:00:10,0,SMS,,4G,0.0,0.05
R10-0000103,10,Bayshore,+1-855-303-3332,+1-775-285-1026,2026-06-01 18:50:22,684,VOICE,,4G,0.1,1.14
R10-0000104,10,Bayshore,+1-278-313-6707,+1-743-280-7274,2026-06-01 10:16:32,3545,VOICE,,5G,0.08,4.73
R10-0000105,10,Bayshore,+1-247-562-7215,+1-392-959-2748,2026-06-01 13:22:35,163,VOICE,,4G,0.1,0.27
R10-0000106,10,Bayshore,+1-393-992-9938,+1-680-247-5990,2026-06-01 04:14:19,972,VOICE,,4G,0.1,1.62
R10-0000107,10,Bayshore,+1-280-215-0082,+1-893-268-5773,2026-06-01 10:34:15,2386,VOICE,,4G,0.1,3.98
R10-0000108,10,Bayshore,+1-456-598-3302,+1-963-279-9538,2026-06-01 20:11:43,2970,VOICE,,4G,0.1,4.95
R10-0000109,10,Bayshore,+1-722-595-5813,,2026-06-01 10:29:20,6973,DATA,174423426,4G,0.0,1.74
R10-0000110,10,Bayshore,+1-551-204-8123,+1-225-869-0595,2026-06-01 02:49:10,0,SMS,,4G,0.0,0.05
R10-0000111,10,Bayshore,+1-686-674-9553,+1-245-733-3019,2026-06-01 05:52:56,3268,VOICE,,5G,0.08,4.36
R10-0000112,10,Bayshore,+1-681-991-9585,+1-202-217-6888,2026-06-01 19:52:23,0,SMS,,5G,0.0,0.05
R10-0000113,10,Bayshore,+1-913-304-7326,+1-514-306-0489,2026-06-01 11:30:55,1396,VOICE,,4G,0.1,2.33
R10-0000114,10,Bayshore,+1-556-793-1983,+1-354-461-5146,2026-06-01 03:19:49,0,SMS,,4G,0.0,0.05
R10-0000115,10,Bayshore,+1-925-298-4474,+1-265-725-1032,2026-06-01 07:48:28,1693,VOICE,,4G,0.1,2.82
R10-0000116,10,Bayshore,+1-210-273-6614,+1-905-294-7849,2026-06-01 09:51:06,0,SMS,,4G,0.0,0.05
R10-0000117,10,Bayshore,+1-950-961-4704,+1-333-272-7639,2026-06-01 17:46:40,549,VOICE,,4G,0.1,0.92
R10-0000118,10,Bayshore,+1-331-348-6511,+1-535-326-4413,2026-06-01 23:10:54,0,SMS,,5G,0.0,0.05
R10-0000119,10,Bayshore,+1-632-744-0328,+1-776-535-5354,2026-06-01 01:48:20,926,VOICE,,4G,0.1,1.54
R10-0000120,10,Bayshore,+1-387-202-7714,,2026-06-01 20:35:31,84,DATA,296280698,3G,0.0,2.96
R10-0000121,10,Bayshore,+1-821-358-1605,+1-515-384-8233,2026-06-01 21:13:45,2441,VOICE,,4G,0.1,4.07
R10-0000122,10,Bayshore,+1-956-831-4623,,2026-06-01 12:54:04,2849,DATA,489953310,5G,0.0,4.9
R10-0000123,10,Bayshore,+1-354-763-8538,+1-727-265-5584,2026-06-01 23:36:15,0,SMS,,4G,0.0,0.05
R10-0000124,10,Bayshore,+1-867-372-2071,+1-290-646-2153,2026-06-01 07:06:53,1860,VOICE,,4G,0.1,3.1
R10-0000125,10,Bayshore,+1-753-904-7847,,2026-06-01 12:24:41,6809,DATA,373697962,4G,0.0,3.74
R10-0000126,10,Bayshore,+1-764-342-8221,,2026-06-01 17:24:48,2193,DATA,119770635,5G,0.0,1.2
R10-0000127,10,Bayshore,+1-556-656-8055,,2026-06-01 20:21:24,5075,DATA,456736897,4G,0.0,4.57
R10-0000128,10,Bayshore,+1-277-262-1508,+1-664-298-5237,2026-06-01 00:42:27,3309,VOICE,,4G,0.1,5.52
R10-0000129,10,Bayshore,+1-345-473-5548,,2026-06-01 05:55:09,6905,DATA,89135423,4G,0.0,0.89
R10-0000130,10,Bayshore,+1-663-517-1574,+1-823-400-1246,2026-06-01 20:01:00,2522,VOICE,,4G,0.1,4.2
R10-0000131,10,Bayshore,+1-284-574-1765,+1-782-977-8513,2026-06-01 22:57:59,0,SMS,,4G,0.0,0.05
R10-0000132,10,Bayshore,+1-542-988-5162,+1-378-253-2154,2026-06-01 08:04:01,0,SMS,,5G,0.0,0.05
R10-0000133,10,Bayshore,+1-259-322-1363,+1-765-536-3535,2026-06-01 18:37:26,0,SMS,,3G,0.0,0.05
R10-0000134,10,Bayshore,+1-843-764-6747,+1-382-316-2294,2026-06-01 14:13:45,2636,VOICE,,4G,0.1,4.39
R10-0000135,10,Bayshore,+1-423-919-3085,+1-614-719-3363,2026-06-01 08:27:21,0,SMS,,4G,0.0,0.05
R10-0000136,10,Bayshore,+1-678-559-5214,+1-484-743-1247,2026-06-01 05:42:46,0,SMS,,5G,0.0,0.05
R10-0000137,10,Bayshore,+1-679-755-6216,,2026-06-01 00:28:43,5778,DATA,285798827,3G,0.0,2.86
R10-0000138,10,Bayshore,+1-849-913-2245,+1-643-236-1077,2026-06-01 10:51:10,0,SMS,,4G,0.0,0.05
R10-0000139,10,Bayshore,+1-704-922-0823,+1-589-961-0049,2026-06-01 03:30:00,2144,VOICE,,4G,0.1,3.57
R10-0000140,10,Bayshore,+1-362-735-4124,+1-390-575-6946,2026-06-01 05:10:35,0,SMS,,5G,0.0,0.05
R10-0000141,10,Bayshore,+1-854-448-2276,,2026-06-01 21:10:55,3792,DATA,19157689,5G,0.0,0.19
R10-0000142,10,Bayshore,+1-528-537-0334,,2026-06-01 12:18:53,1550,DATA,256896094,5G,0.0,2.57
R10-0000143,10,Bayshore,+1-899-629-8889,,2026-06-01 03:10:03,3637,DATA,432863514,5G,0.0,4.33
R10-0000144,10,Bayshore,+1-947-896-4220,+1-462-690-2507,2026-06-01 02:32:40,0,SMS,,5G,0.0,0.05
R10-0000145,10,Bayshore,+1-363-886-1963,,2026-06-01 12:17:06,1874,DATA,270667571,4G,0.0,2.71
R10-0000146,10,Bayshore,+1-839-899-3775,+1-609-398-3395,2026-06-01 22:27:34,0,SMS,,3G,0.0,0.05
R10-0000147,10,Bayshore,+1-248-973-8946,+1-873-811-1983,2026-06-01 01:36:17,1080,VOICE,,4G,0.1,1.8
R10-0000148,10,Bayshore,+1-514-411-3858,+1-853-253-4076,2026-06-01 13:00:54,2978,VOICE,,3G,0.12,5.96
R10-0000149,10,Bayshore,+1-795-656-3125,,2026-06-01 06:56:05,5245,DATA,489720457,4G,0.0,4.9
R10-0000150,10,Bayshore,+1-719-377-6259,+1-485-801-0939,2026-06-01 08:11:34,17,VOICE,,4G,0.1,0.03
R10-0000151,10,Bayshore,+1-877-978-6050,+1-408-668-2728,2026-06-01 05:44:06,2276,VOICE,,4G,0.1,3.79
R10-0000152,10,Bayshore,+1-396-983-4061,+1-897-704-3869,2026-06-01 13:25:05,3158,VOICE,,5G,0.08,4.21
R10-0000153,10,Bayshore,+1-883-848-0876,+1-247-416-7512,2026-06-01 12:37:49,1973,VOICE,,4G,0.1,3.29
R10-0000154,10,Bayshore,+1-858-727-3553,,2026-06-01 06:53:10,7100,DATA,72397944,4G,0.0,0.72
R10-0000155,10,Bayshore,+1-586-233-3635,+1-306-388-8947,2026-06-01 07:05:02,967,VOICE,,4G,0.1,1.61
R10-0000156,10,Bayshore,+1-740-926-0449,+1-779-544-6207,2026-06-01 22:57:46,0,SMS,,5G,0.0,0.05
R10-0000157,10,Bayshore,+1-374-874-3004,+1-921-533-3073,2026-06-01 12:03:13,0,SMS,,4G,0.0,0.05
R10-0000158,10,Bayshore,+1-941-476-5132,+1-410-290-1297,2026-06-01 05:33:41,2996,VOICE,,4G,0.1,4.99
R10-0000159,10,Bayshore,+1-803-441-4727,+1-242-624-5372,2026-06-01 19:27:53,1867,VOICE,,4G,0.1,3.11
R10-0000160,10,Bayshore,+1-238-540-9006,+1-699-621-4452,2026-06-01 07:55:32,1740,VOICE,,3G,0.12,3.48
R10-0000161,10,Bayshore,+1-611-737-4379,+1-912-695-7122,2026-06-01 22:59:03,0,VOICE,,4G,0.1,0.0
R10-0000162,10,Bayshore,+1-268-883-3840,+1-204-616-8464,2026-06-01 06:01:08,0,SMS,,4G,0.0,0.05
R10-0000163,10,Bayshore,+1-735-870-6950,,2026-06-01 10:08:33,6191,DATA,395862365,4G,0.0,3.96
R10-0000164,10,Bayshore,+1-343-240-7622,+1-409-800-2770,2026-06-01 14:53:13,3555,VOICE,,4G,0.1,5.93
R10-0000165,10,Bayshore,+1-512-819-0603,,2026-06-01 09:58:55,4154,DATA,441580157,5G,0.0,4.42
R10-0000166,10,Bayshore,+1-377-665-7316,+1-273-246-7535,2026-06-01 03:22:48,0,SMS,,4G,0.0,0.05
R10-0000167,10,Bayshore,+1-567-598-7435,+1-877-730-4539,2026-06-01 22:52:50,1560,VOICE,,3G,0.12,3.12
R10-0000168,10,Bayshore,+1-687-781-4311,,2026-06-01 01:29:28,6271,DATA,176717055,4G,0.0,1.77
R10-0000169,10,Bayshore,+1-260-634-3336,+1-816-454-7464,2026-06-01 10:49:49,3266,VOICE,,5G,0.08,4.35
R10-0000170,10,Bayshore,+1-502-694-6909,,2026-06-01 08:37:09,5091,DATA,489995308,4G,0.0,4.9
R10-0000171,10,Bayshore,+1-557-468-6110,,2026-06-01 21:23:57,4856,DATA,131132967,4G,0.0,1.31
R10-0000172,10,Bayshore,+1-912-634-4348,+1-747-949-4740,2026-06-01 01:51:52,3407,VOICE,,3G,0.12,6.81
R10-0000173,10,Bayshore,+1-320-789-2463,+1-769-918-2841,2026-06-01 01:06:21,141,VOICE,,5G,0.08,0.19
R10-0000174,10,Bayshore,+1-407-476-2508,+1-346-866-1180,2026-06-01 18:19:37,3586,VOICE,,5G,0.08,4.78
R10-0000175,10,Bayshore,+1-961-317-7171,+1-983-386-7386,2026-06-01 07:45:10,0,SMS,,5G,0.0,0.05
R10-0000176,10,Bayshore,+1-313-869-1471,+1-397-972-4969,2026-06-01 10:33:22,2146,VOICE,,5G,0.08,2.86
R10-0000177,10,Bayshore,+1-295-805-8529,+1-850-699-3704,2026-06-01 16:33:24,540,VOICE,,4G,0.1,0.9
R10-0000178,10,Bayshore,+1-649-902-2831,+1-554-903-2089,2026-06-01 04:57:47,2166,VOICE,,5G,0.08,2.89
R10-0000179,10,Bayshore,+1-647-441-6259,+1-415-244-8826,2026-06-01 14:39:03,0,SMS,,4G,0.0,0.05
R10-0000180,10,Bayshore,+1-765-432-9465,,2026-06-01 14:13:53,3681,DATA,144187731,5G,0.0,1.44
R10-0000181,10,Bayshore,+1-705-331-0853,,2026-06-01 21:13:56,693,DATA,304989869,4G,0.0,3.05
R10-0000182,10,Bayshore,+1-333-857-4232,,2026-06-01 10:30:44,2340,DATA,177424318,3G,0.0,1.77
R10-0000183,10,Bayshore,+1-755-209-8894,+1-910-579-7058,2026-06-01 16:56:28,0,SMS,,4G,0.0,0.05
R10-0000184,10,Bayshore,+1-621-465-9178,+1-215-504-0622,2026-06-01 21:31:48,2102,VOICE,,5G,0.08,2.8
R10-0000185,10,Bayshore,+1-979-939-4895,,2026-06-01 20:30:36,6344,DATA,495921428,4G,0.0,4.96
R10-0000186,10,Bayshore,+1-654-599-9885,,2026-06-01 04:50:03,5900,DATA,134910039,4G,0.0,1.35
R10-0000187,10,Bayshore,+1-739-400-3519,+1-497-844-8230,2026-06-01 09:57:22,942,VOICE,,4G,0.1,1.57
R10-0000188,10,Bayshore,+1-564-390-2015,+1-892-690-1618,2026-06-01 02:21:48,0,SMS,,5G,0.0,0.05
R10-0000189,10,Bayshore,+1-828-872-1516,+1-580-626-6380,2026-06-01 14:17:49,3164,VOICE,,5G,0.08,4.22
R10-0000190,10,Bayshore,+1-501-322-8253,+1-460-503-5883,2026-06-01 18:15:10,0,SMS,,4G,0.0,0.05
R10-0000191,10,Bayshore,+1-651-859-4918,+1-773-751-4841,2026-06-01 20:16:49,0,SMS,,4G,0.0,0.05
R10-0000192,10,Bayshore,+1-615-620-4276,+1-497-536-3566,2026-06-01 11:39:48,0,SMS,,5G,0.0,0.05
R10-0000193,10,Bayshore,+1-986-620-7998,,2026-06-01 07:52:38,3203,DATA,451292199,5G,0.0,4.51
R10-0000194,10,Bayshore,+1-525-597-1326,,2026-06-01 18:39:39,6694,DATA,496169005,4G,0.0,4.96
R10-0000195,10,Bayshore,+1-891-307-2624,+1-933-694-8339,2026-06-01 13:32:18,51,VOICE,,3G,0.12,0.1
R10-0000196,10,Bayshore,+1-278-671-8552,+1-358-647-0120,2026-06-01 19:23:59,597,VOICE,,4G,0.1,0.99
R10-0000197,10,Bayshore,+1-272-235-8749,+1-665-771-6938,2026-06-01 08:13:21,811,VOICE,,4G,0.1,1.35
R10-0000198,10,Bayshore,+1-980-439-4981,+1-502-739-7254,2026-06-01 13:57:05,963,VOICE,,5G,0.08,1.28
R10-0000199,10,Bayshore,+1-284-331-3144,+1-613-922-3771,2026-06-01 01:03:38,0,SMS,,4G,0.0,0.05
R10-0000200,10,Bayshore,+1-947-782-1729,,2026-06-01 19:29:46,4896,DATA,408843990,3G,0.0,4.09
R10-0000201,10,Bayshore,+1-606-723-8176,+1-704-735-3171,2026-06-01 01:12:13,627,VOICE,,4G,0.1,1.04
R10-0000202,10,Bayshore,+1-434-330-5268,+1-324-558-9067,2026-06-01 01:59:27,82,VOICE,,4G,0.1,0.14
R10-0000203,10,Bayshore,+1-916-538-0201,+1-703-301-9760,2026-06-01 09:14:57,2295,VOICE,,5G,0.08,3.06
R10-0000204,10,Bayshore,+1-254-643-7094,,2026-06-01 18:58:00,2364,DATA,385761560,4G,0.0,3.86
R10-0000205,10,Bayshore,+1-262-840-4520,,2026-06-01 15:07:41,852,DATA,303794952,4G,0.0,3.04
R10-0000206,10,Bayshore,+1-686-277-6607,+1-528-466-8514,2026-06-01 21:03:46,1517,VOICE,,3G,0.12,3.03
R10-0000207,10,Bayshore,+1-798-590-3826,+1-253-451-9576,2026-06-01 09:48:39,106,VOICE,,4G,0.1,0.18
R10-0000208,10,Bayshore,+1-495-779-1987,+1-979-501-9309,2026-06-01 04:56:02,1364,VOICE,,4G,0.1,2.27
R10-0000209,10,Bayshore,+1-683-852-4675,,2026-06-01 04:02:38,5932,DATA,5299345,4G,0.0,0.05
R10-0000210,10,Bayshore,+1-464-980-7851,,2026-06-01 01:50:55,4026,DATA,293675621,5G,0.0,2.94
R10-0000211,10,Bayshore,+1-558-525-0521,+1-909-306-2219,2026-06-01 22:51:44,0,SMS,,4G,0.0,0.05
